,username,query_date,report_name,doc,start_date,end_date,is_period
1430,001698,2017-04-19,001698,ODS_RI_0440,2017-03-31,2017-03-31,True
1431,001698,2017-04-19,001698,ODS_RI_0210,2017-04-30,2017-04-30,True
1432,001698,2017-04-19,001698,ODS_RI_0180,2017-04-28,2017-04-28,True
1433,001698,2017-04-19,001698,ODS_RI_0180,2017-04-30,2017-04-30,True
1434,001698,2017-04-19,001698,ODS_RI_0280,2017-03-31,2017-03-31,True
1600,001698,2017-04-19,001698,ODS_RI_0220,2017-03-31,2017-03-31,True
1632,001698,2017-04-19,001698,ODS_RI_0220,2017-03-31,2017-03-31,True
