,username,query_date,report_name,doc,start_date,end_date,is_period
4166,shiang,2017-03-07,shiang,ODS_POS_0430,,9999-12-31,True
4176,shiang,2017-03-07,shiang,ODS_POS_1410,2017-01-13,2017-01-13,True
4208,shiang,2017-03-07,shiang,ODS_POS_0430,,9999-12-31,True
4211,shiang,2017-03-07,shiang,ODS_POS_0430,,9999-12-31,True
5391,shiang,2017-03-07,shiang,ODS_POS_1440,2017-01-13,2017-01-13,True
5402,shiang,2017-03-07,shiang,ODS_POS_0780,2017-01-10,2017-01-10,True
5412,shiang,2017-03-07,shiang,ODS_POS_0780,2017-01-13,2017-01-13,True
8522,shiang,2017-03-07,shiang,ODS_POS_1440,2017-01-10,2017-01-10,True
8549,shiang,2017-03-07,shiang,ODS_POS_1440,2017-01-13,2017-01-13,True
8598,shiang,2017-03-07,shiang,ODS_POS_0780,2017-01-13,2017-01-13,True
8601,shiang,2017-03-07,shiang,ODS_POS_1410,2017-01-13,2017-01-13,True
