,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
30159,user5,2017-04-17,user5,FMT_PA_0980,2017-04-01,2017-04-30,True,2017,4,17,1,2017,4,1,6,2017,4,30,7
30161,user5,2017-04-17,user5,FMT_PA_0980,2016-04-01,2017-04-30,True,2017,4,17,1,2016,4,1,5,2017,4,30,7
30188,user5,2017-04-17,user5,FMT_PA_0980,2016-04-01,2017-04-30,True,2017,4,17,1,2016,4,1,5,2017,4,30,7
