,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
2972,user1,2017-02-17,user1,FMT_POS_0070,2016-07-04,2017-02-28,True,2017,2,17,5,2016,7,4,1,2017,2,28,2
3018,user1,2017-02-17,user1,FMT_POS_0070,2016-09-05,2017-02-06,True,2017,2,17,5,2016,9,5,1,2017,2,6,1
4403,user1,2017-03-01,user1,FMT_POS_0070,2017-01-03,2017-01-03,True,2017,3,1,3,2017,1,3,2,2017,1,3,2
4404,user1,2017-03-01,user1,FMT_POS_0070,2017-01-04,2017-01-04,True,2017,3,1,3,2017,1,4,3,2017,1,4,3
4405,user1,2017-03-01,user1,FMT_POS_0070,2017-01-05,2017-01-05,True,2017,3,1,3,2017,1,5,4,2017,1,5,4
4406,user1,2017-03-01,user1,FMT_POS_0070,2017-01-06,2017-01-06,True,2017,3,1,3,2017,1,6,5,2017,1,6,5
4407,user1,2017-03-01,user1,FMT_POS_0070,2017-01-07,2017-01-07,True,2017,3,1,3,2017,1,7,6,2017,1,7,6
4408,user1,2017-03-01,user1,FMT_POS_0070,2017-01-08,2017-01-08,True,2017,3,1,3,2017,1,8,7,2017,1,8,7
4409,user1,2017-03-01,user1,FMT_POS_0070,2017-01-09,2017-01-09,True,2017,3,1,3,2017,1,9,1,2017,1,9,1
4410,user1,2017-03-01,user1,FMT_POS_0070,2017-01-10,2017-01-10,True,2017,3,1,3,2017,1,10,2,2017,1,10,2
8323,user1,2017-03-02,user1,FMT_POS_0070,2017-01-05,2017-01-05,True,2017,3,2,4,2017,1,5,4,2017,1,5,4
8327,user1,2017-03-02,user1,FMT_POS_0070,2017-01-06,2017-01-06,True,2017,3,2,4,2017,1,6,5,2017,1,6,5
8328,user1,2017-03-02,user1,FMT_POS_0070,2017-01-10,2017-01-10,True,2017,3,2,4,2017,1,10,2,2017,1,10,2
8330,user1,2017-03-02,user1,FMT_POS_0070,2017-01-07,2017-01-07,True,2017,3,2,4,2017,1,7,6,2017,1,7,6
8337,user1,2017-03-02,user1,FMT_POS_0070,2017-01-08,2017-01-08,True,2017,3,2,4,2017,1,8,7,2017,1,8,7
8343,user1,2017-03-02,user1,FMT_POS_0070,2017-01-09,2017-01-09,True,2017,3,2,4,2017,1,9,1,2017,1,9,1
8348,user1,2017-03-02,user1,FMT_POS_0070,2017-01-10,2017-01-10,True,2017,3,2,4,2017,1,10,2,2017,1,10,2
11416,user1,2017-03-13,user1,FMT_POS_0070,2016-10-01,2017-03-01,True,2017,3,13,1,2016,10,1,6,2017,3,1,3
26315,user1,2017-04-11,user1,FMT_POS_0070,2017-01-01,2017-01-31,True,2017,4,11,2,2017,1,1,7,2017,1,31,2
26316,user1,2017-04-11,user1,FMT_POS_0070,2017-01-01,2017-01-31,True,2017,4,11,2,2017,1,1,7,2017,1,31,2
26317,user1,2017-04-11,user1,FMT_POS_0070,2017-01-01,2017-01-31,True,2017,4,11,2,2017,1,1,7,2017,1,31,2
