,username,query_date,report_name,doc,start_date,end_date,is_period
14571,shiang,2017-03-21,shiang,ODS_POS_1010,2017-02-27,2017-02-27,True
14668,shiang,2017-03-21,shiang,ODS_POS_0880,2017-02-07,2017-02-07,True
15241,shiang,2017-03-21,shiang,ODS_POS_1240,2017-02-28,2017-02-28,True
15242,shiang,2017-03-21,shiang,ODS_POS_1240,2017-02-27,2017-02-27,True
15263,shiang,2017-03-21,shiang,ODS_POS_1240,2017-02-27,2017-02-27,True
15264,shiang,2017-03-21,shiang,ODS_POS_1000,2017-02-27,2017-02-27,True
15265,shiang,2017-03-21,shiang,ODS_POS_1000,2017-02-27,2017-02-27,True
15268,shiang,2017-03-21,shiang,ODS_POS_1000,2017-02-28,2017-02-28,True
15503,shiang,2017-03-21,shiang,ODS_POS_1010,2017-02-27,2017-02-27,True
15729,shiang,2017-03-21,shiang,ODS_UNB_0320,,9999-12-31,True
17172,shiang,2017-03-21,shiang,ODS_POS_1240,2017-02-27,2017-02-27,True
17175,shiang,2017-03-21,shiang,ODS_POS_1010,2017-02-02,2017-02-02,True
17176,shiang,2017-03-21,shiang,ODS_POS_1010,2017-02-07,2017-02-07,True
17177,shiang,2017-03-21,shiang,ODS_POS_1130,2017-02-02,2017-02-02,True
17225,shiang,2017-03-21,shiang,ODS_POS_1010,2017-02-07,2017-02-07,True
17226,shiang,2017-03-21,shiang,ODS_POS_1000,2017-02-27,2017-02-27,True
