,username,query_date,report_name,doc,start_date,end_date,is_period
19776,user18,2017-03-28,user18,ODS_POS_0990,,9999-12-31,True
19777,user18,2017-03-28,user18,ODS_POS_1360,2017-02-07,2017-02-07,True
19786,user18,2017-03-28,user18,ODS_POS_0990,,9999-12-31,True
20056,user18,2017-03-28,user18,FMT_POS_0250,,9999-12-31,True
20693,user18,2017-03-28,user18,ODS_POS_1360,2017-02-27,2017-02-27,True
20694,user18,2017-03-28,user18,ODS_POS_1360,2017-03-01,2017-03-01,True
21126,user18,2017-03-28,user18,FMT_POS_0320,2017-03-01,2017-03-01,True
