,username,query_date,report_name,doc,start_date,end_date,is_period
12647,user2,2017-03-16,user2,ODS_PA_0631_P,2017-01-01,2017-03-31,True
12674,user2,2017-03-16,user2,ODS_PA_0631_P,2016-09-01,2017-01-01,True
12675,user2,2017-03-16,user2,ODS_PA_0691_P,2016-10-01,2017-01-01,True
12929,user2,2017-03-16,user2,ODS_POS_1410,2017-02-07,2017-02-07,True
12947,user2,2017-03-16,user2,ODS_POS_1410,2017-02-02,2017-02-02,True
12952,user2,2017-03-16,user2,ODS_POS_0880,2017-02-07,2017-02-07,True
12956,user2,2017-03-16,user2,ODS_POS_0880,2017-02-07,2017-02-07,True
12959,user2,2017-03-16,user2,ODS_POS_0880,2017-02-07,2017-02-07,True
12961,user2,2017-03-16,user2,ODS_POS_0880,2017-02-07,2017-02-07,True
12964,user2,2017-03-16,user2,ODS_POS_1260,2017-02-07,2017-02-07,True
13048,user2,2017-03-16,user2,ODS_POS_1240,2017-01-26,2017-01-26,True
13049,user2,2017-03-16,user2,ODS_POS_1240,2017-01-13,2017-01-13,True
13194,user2,2017-03-16,user2,ODS_PA_0631_P,2017-01-01,2017-03-31,True
13198,user2,2017-03-16,user2,ODS_POS_1440,2017-02-07,2017-02-07,True
13202,user2,2017-03-16,user2,ODS_POS_7170,,9999-12-31,True
13203,user2,2017-03-16,user2,ODS_POS_7170,,9999-12-31,True
13204,user2,2017-03-16,user2,ODS_POS_7170,,9999-12-31,True
13225,user2,2017-03-16,user2,ODS_POS_1250,2017-02-07,2017-02-07,True
13227,user2,2017-03-16,user2,ODS_POS_1250,2017-02-07,2017-02-07,True
13229,user2,2017-03-16,user2,ODS_POS_1250,2017-01-26,2017-01-26,True
13230,user2,2017-03-16,user2,ODS_POS_1250,2017-01-26,2017-01-26,True
13255,user2,2017-03-16,user2,ODS_POS_1250,2017-01-10,2017-01-10,True
13256,user2,2017-03-16,user2,ODS_POS_1250,2017-01-13,2017-01-13,True
13257,user2,2017-03-16,user2,ODS_POS_1250,2017-01-13,2017-01-13,True
13316,user2,2017-03-16,user2,ODS_POS_1260,2017-01-13,2017-01-13,True
13318,user2,2017-03-16,user2,ODS_POS_1260,2017-01-13,2017-01-13,True
13321,user2,2017-03-16,user2,ODS_POS_0960,,9999-12-31,True
13322,user2,2017-03-16,user2,ODS_POS_0960,,9999-12-31,True
13323,user2,2017-03-16,user2,ODS_POS_0940,2016-12-07,2016-12-07,True
13324,user2,2017-03-16,user2,ODS_POS_0940,2016-12-06,2016-12-06,True
13325,user2,2017-03-16,user2,ODS_POS_0960,,9999-12-31,True
13326,user2,2017-03-16,user2,ODS_POS_0960,,9999-12-31,True
13350,user2,2017-03-16,user2,ODS_POS_0930,,9999-12-31,True
13351,user2,2017-03-16,user2,ODS_POS_0930,,9999-12-31,True
13396,user2,2017-03-16,user2,ODS_PA_0691_P,2017-01-01,2017-03-31,True
13403,user2,2017-03-16,user2,ODS_POS_0880,2017-02-27,2017-02-27,True
