ODS_POS_0880,24
ODS_POS_1300,18
ODS_POS_1010,17
ODS_POS_1330,15
ODS_POS_0430,14
ODS_POS_1320,14
ODS_POS_1450,13
ODS_POS_1410,12
ODS_POS_1250,12
ODS_POS_1260,11
ODS_POS_0770,11
ODS_POS_1440,11
ODS_POS_1350_P,8
ODS_POS_1130,8
ODS_POS_1350_E,7
ODS_POS_1240,7
ODS_POS_0780,7
ODS_POS_0840,6
ODS_POS_1000,6
ODS_POS_1140,6
ODS_POS_0670,6
ODS_UNB_0470,5
ODS_UNB_0220,5
ODS_POS_1290,4
ODS_UNB_0050,4
ODS_UNB_0430,4
ODS_POS_1160,4
ODS_UNB_0221,3
ODS_UNB_0230,3
ODS_POS_1400,3
ODS_POS_1390,3
ODS_POS_1460,3
ODS_POS_1110,3
ODS_UNB_0550,3
ODS_UNB_0690,3
ODS_POS_1080,2
ODS_UNB_0481,2
ODS_UNB_0640,2
ODS_POS_1280,2
ODS_UNB_0750,2
ODS_UNB_0260,2
ODS_UNB_0510,2
ODS_UNB_0460,2
ODS_POS_0960,2
LS_SC_2103,1
LS_SC_2023,1
ODS_UNB_0560,1
LS_SC_2102,1
ODS_SC_6170,1
ODS_UNB_0020,1
ODS_POS_1600,1
ODS_UNB_0231,1
ODS_UNB_0700,1
ODS_UNB_0680,1
ODS_POS_0781,1
FMT_UNB_0092,1
FMT_UNB_0120,1
ODS_UNB_0232,1
FMT_UNB_0091,1
FMT_UNB_0201,1
ODS_UNB_0320,1
FMT_UNB_0130,1
FMT_UNB_0090,1
LS_SC_5720,1
FMT_UNB_0200,1
ODS_SC_6180,1
LS_SC_5120,1
ODS_UNB_0480,1
ODS_UNB_0410,1
LS_SC_2024,1
ODS_POS_0920,1
ODS_POS_1340,1
ODS_POS_0800,1
