,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
14767,002178,2017-03-22,002178,ODS_UNB_0550,2017-01-10,2017-01-10,True,2017,3,22,3,2017,1,10,2,2017,1,10,2
15706,002178,2017-03-25,002178,ODS_UNB_0550,2017-01-26,2017-01-26,True,2017,3,25,6,2017,1,26,4,2017,1,26,4
17539,002178,2017-03-31,002178,ODS_UNB_0550,2017-03-01,2017-03-01,True,2017,3,31,5,2017,3,1,3,2017,3,1,3
20786,002178,2017-03-31,002178,ODS_UNB_0550,2017-03-01,2017-03-01,True,2017,3,31,5,2017,3,1,3,2017,3,1,3
