#POLICY#,118
FMT_POS_0160,29
ODS_POS_1110,28
ODS_POS_1130,23
ODS_POS_1580,21
ODS_POS_1330,21
ODS_POS_0880,21
ODS_POS_1080,20
FMT_POS_0100,18
ODS_POS_1320,15
FMT_UNB_0090,14
FMT_POS_0290,14
FMT_POS_0250,14
ODS_POS_7080,14
ODS_POS_0940,12
ODS_POS_1010,12
FMT_POS_0350,12
ODS_UNB_0050,11
ODS_POS_1090,9
ODS_POS_0990,9
FMT_POS_0270,8
ODS_POS_1360,8
ODS_POS_0430,8
FMT_UNB_0091,7
FMT_UNB_0381,7
ODS_INV_7150,7
ODS_POS_7130,7
ODS_POS_1260,6
ODS_POS_1340,5
FMT_POS_0240,5
FMT_POS_0380,5
FMT_POS_7210,5
FMT_POS_0190,5
ODS_POS_1140,4
ODS_UNB_0470,4
ODS_POS_1250,4
FMT_UNB_0120,4
FMT_UNB_0291,4
FMT_UNB_0660,4
ODS_POS_0970,4
ODS_SC_6210,3
ODS_POS_1310,3
FMT-POS-0040,3
ODS_CLM_0571,3
LS_SC_5730,3
ODS_POS_1600,3
ODS_POS_7150,3
FMT-POS-0260,3
ODS-POS-0930,3
FMT-POS-0030,3
ODS_CLM_0560,3
ODS_SC_6211,3
FMT_POS_7230,3
FMT_POS_0430,3
FMT-POS-0010,3
ODS-POS-1160,3
FMT-POS-0020,3
FMT_UNB_0650,3
FMT-POS-1120,3
ODS_CLM_0580,3
ODS_CLM_0561,3
ODS_POS_1350,3
ODS_POS_1380,3
ODS_POS_1240,3
ODS-POS-0970,3
ODS_CLM_0570,3
ODS_POS_1722,3
ODS-POS-0950,3
FMT_UNB_0310,2
FMT_UNB_0370,2
ODS_UNB_0240,2
ODS_POS_1660,2
FMT_POS_1670,2
ODS_POS_0960,2
FMT_UNB_0372,2
FMT_POS_0440,2
ODS_POS_7030,2
ODS_UNB_0030,2
FMT_POS_0140,2
FMT_POS_0020,1
FMT_POS_0470,1
ODS_UNB_0480,1
FMT_PA_0980,1
ODS_POS_1350_E,1
ODS_FIN_0270,1
FMT_UNB_0781,1
FMT_POS_0090,1
FMT_UNB_0361,1
FMT_POS_0070,1
ODS_POS_1410,1
FMT_POS_0080,1
FMT_POS_0060,1
FMT_POS_0310,1
ODS_POS_1370,1
