,username,doc,query_date_year,query_date_month,query_date_day,query_date_weekday
2691,mPOS,FMT_PA_0710,2017,2,16,4
2692,002064,ODS_PA_0701_P,2017,2,16,4
2693,002064,ODS_PA_0701_P,2017,2,16,4
2694,mPOS,FMT_POS_0160,2017,2,16,4
2695,mPOS,FMT_POS_0160,2017,2,16,4
2696,002064,ODS_PA_0521_P,2017,2,16,4
2697,user5,ODS_POS_1350_P,2017,2,16,4
2698,001415,FMT_PA_0850,2017,2,16,4
2699,user5,ODS_POS_7030,2017,2,16,4
2700,user5,ODS_POS_1340,2017,2,16,4
2701,mPOS,FMT_POS_190,2017,2,16,4
2702,mPOS,FMT_POS_190,2017,2,16,4
2703,mPOS,FMT_POS_0070,2017,2,16,4
2704,mPOS,FMT_POS_0080,2017,2,16,4
2705,mPOS,FMT_POS_0090,2017,2,16,4
2706,mPOS,ODS_POS_0060,2017,2,16,4
2707,mPOS,FMT_POS_0310,2017,2,16,4
2708,mPOS,FMT_POS_0100,2017,2,16,4
2709,mPOS,FMT_POS_0110,2017,2,16,4
2710,mPOS,FMT_POS_0340,2017,2,16,4
2711,mPOS,FMT_POS_0130,2017,2,16,4
2712,mPOS,FMT_POS_0470,2017,2,16,4
2713,mPOS,FMT_POS_0150,2017,2,16,4
2714,mPOS,FMT_POS_0360,2017,2,16,4
2715,mPOS,FMT_POS_0180,2017,2,16,4
2716,mPOS,FMT_POS_0270,2017,2,16,4
2717,mPOS,FMT_POS_0290,2017,2,16,4
2718,mPOS,FMT_POS_0320,2017,2,16,4
2719,mPOS,FMT_POS_1570,2017,2,16,4
2720,mPOS,FMT_POS_7210,2017,2,16,4
2721,mPOS,FMT_POS_7220,2017,2,16,4
2722,mPOS,FMT_POS_7230,2017,2,16,4
2723,mPOS,ODS_POS_1670,2017,2,16,4
2724,mPOS,ODS_POS_7160,2017,2,16,4
2725,mPOS,FMT_PA_0850,2017,2,16,4
2726,mPOS,FMT_PA_0851,2017,2,16,4
2727,mPOS,FMT_PA_0852,2017,2,16,4
2728,mPOS,FMT_PA_0853,2017,2,16,4
2729,mPOS,FMT_PA_0854,2017,2,16,4
2730,mPOS,FMT_PA_0855,2017,2,16,4
2731,mPOS,FMT_PA_0930,2017,2,16,4
2732,mPOS,FMT_PA_0750,2017,2,16,4
2733,mPOS,FMT_PA_0780,2017,2,16,4
2734,mPOS,FMT_PA_0790,2017,2,16,4
2735,mPOS,FMT_PA_0710,2017,2,16,4
2736,user5,ODS_POS_1330,2017,2,16,4
2737,roxana,ODS_INV_7011,2017,2,20,1
2738,000768,ODS_INV_7170,2017,2,20,1
2739,000768,ODS_INV_7010,2017,2,20,1
2740,jesse,ODS_PA_0611_P,2017,2,20,1
2741,jesse,ODS_PA_0611_P,2017,2,20,1
2742,000279,FMT_PA_0900,2017,4,19,3
2743,000802,ODS_RI_0030,2017,4,19,3
2744,user4,FMT_POS_0160,2017,2,20,1
2745,user4,FMT_POS_0160,2017,2,20,1
2746,mPOS,FMT_POS_0080,2017,4,19,3
2747,001993,ODS_RI_0390,2017,4,19,3
2748,000802,ODS_RI_0020,2017,4,19,3
2749,000923,ODS_POS_0430,2017,2,20,1
2750,000923,ODS_POS_0430,2017,2,20,1
2751,jesse,ODS_PA_0611_P,2017,2,20,1
2752,roxana,ODS_INV_7011,2017,2,20,1
2753,jesse,ODS_PA_0610_P,2017,2,20,1
2754,jesse,ODS_PA_0610_P,2017,2,20,1
2755,shiang,ODS_POS_0770,2017,2,20,1
2756,ricky,ODS_POS_1300,2017,2,20,1
2757,002064,ODS_PA_0630_P,2017,2,20,1
2758,002064,ODS_PA_0630_P,2017,2,20,1
2759,002064,ODS_PA_0650_P,2017,2,20,1
2760,002064,ODS_PA_0550_P,2017,2,20,1
2761,user4,FMT_POS_0290,2017,2,20,1
2762,000768,ODS_INV_7011,2017,2,20,1
2763,000768,ODS_INV_7010,2017,2,20,1
2764,shiang,ODS_POS_0770,2017,2,20,1
2765,mPOS,FMT_POS_0080,2017,4,19,3
2766,000802,ODS_RI_0170,2017,4,19,3
2767,001993,ODS_RI_0230,2017,4,19,3
2768,ricky,ODS_POS_0770,2017,2,20,1
2769,shiang,ODS_POS_0770,2017,2,20,1
2770,user1,FMT_POS_0350,2017,2,20,1
2771,user1,FMT_POS_0350,2017,2,20,1
2772,user4,FMT_POS_0290,2017,2,20,1
2773,user4,FMT_POS_0440,2017,2,20,1
2774,user4,FMT_POS_7230,2017,2,20,1
2775,user4,FMT_POS_7210,2017,2,20,1
2776,user4,FMT_POS_1670,2017,2,20,1
2777,001993,ODS_RI_0030,2017,4,19,3
2778,000802,ODS_RI_0020,2017,4,19,3
2779,001993,ODS_RI_0020,2017,4,19,3
2780,000802,ODS_RI_0170,2017,4,19,3
2781,001993,ODS_RI_0020,2017,4,19,3
2782,mPOS,FMT_UNB_0782,2017,2,16,4
2783,mPOS,FMT_POS_0360,2017,2,16,4
2784,user3,FMT_POS_0250,2017,4,19,3
2785,000923,FMT_POS_0130,2017,4,19,3
2786,user2,FMT_POS_0190,2017,4,19,3
2787,000598,ODS_INV_7100,2017,4,19,3
2788,mPOS,FMT_UNB_0782,2017,2,16,4
2789,mPOS,FMT_UNB_0782,2017,2,16,4
2790,001308,ODS_SC_6230,2017,2,16,4
2791,001308,ODS_SC_6230,2017,2,16,4
2792,mPOS,FMT_UNB_0782,2017,2,16,4
2793,000768,ODS_INV_7171,2017,2,16,4
2794,000768,ODS_INV_7171,2017,2,16,4
2795,000768,ODS_INV_7171,2017,2,16,4
2796,000768,ODS_INV_7171,2017,2,16,4
2797,000802,ODS_RI_0170,2017,4,19,3
2798,001340,ODS_RI_0400,2017,4,19,3
2799,000802,ODS_RI_0170,2017,4,19,3
2800,000257,ODS_RI_0170,2017,4,19,3
2801,000802,ODS_RI_0170,2017,4,19,3
2802,001340,ODS_RI_0420,2017,4,19,3
2803,000257,ODS_RI_0170,2017,4,19,3
2804,000279,FMT_PA_0910,2017,4,19,3
2805,000802,ODS_RI_0180,2017,4,19,3
2806,mPOS,FMT_POS_0070,2017,2,16,4
2807,mPOS,FMT_POS_0080,2017,2,16,4
2808,mPOS,FMT_POS_0090,2017,2,16,4
2809,mPOS,ODS_POS_0060,2017,2,16,4
2810,mPOS,FMT_POS_0310,2017,2,16,4
2811,mPOS,FMT_POS_0100,2017,2,16,4
2812,mPOS,FMT_POS_0110,2017,2,16,4
2813,mPOS,FMT_POS_0340,2017,2,16,4
2814,mPOS,FMT_POS_0130,2017,2,16,4
2815,mPOS,FMT_POS_0470,2017,2,16,4
2816,mPOS,FMT_POS_0150,2017,2,16,4
2817,mPOS,FMT_POS_0360,2017,2,16,4
2818,mPOS,FMT_POS_0180,2017,2,16,4
2819,mPOS,FMT_POS_0270,2017,2,16,4
2820,mPOS,FMT_POS_0290,2017,2,16,4
2821,mPOS,FMT_POS_0320,2017,2,16,4
2822,mPOS,FMT_POS_1570,2017,2,16,4
2823,mPOS,FMT_POS_7210,2017,2,16,4
2824,mPOS,FMT_POS_7220,2017,2,16,4
2825,mPOS,FMT_POS_7230,2017,2,16,4
2826,mPOS,ODS_POS_1670,2017,2,16,4
2827,mPOS,ODS_POS_7160,2017,2,16,4
2828,mPOS,FMT_PA_0850,2017,2,16,4
2829,mPOS,FMT_PA_0851,2017,2,16,4
2830,mPOS,FMT_PA_0852,2017,2,16,4
2831,mPOS,FMT_PA_0853,2017,2,16,4
2832,mPOS,FMT_PA_0854,2017,2,16,4
2833,mPOS,FMT_PA_0855,2017,2,16,4
2834,mPOS,FMT_PA_0930,2017,2,16,4
2835,mPOS,FMT_PA_0750,2017,2,16,4
2836,mPOS,FMT_PA_0780,2017,2,16,4
2837,mPOS,FMT_PA_0790,2017,2,16,4
2838,mPOS,FMT_PA_0710,2017,2,16,4
2839,mPOS,FMT_POS_0360,2017,2,16,4
2840,weiting,ODS_POS_0780,2017,2,16,4
2841,weiting,ODS_POS_0780,2017,2,16,4
2842,mPOS,FMT_UNB_0782,2017,2,16,4
2843,ricky,ODS_ACT_0270,2017,2,16,4
2844,ricky,ODS_ACT_0270,2017,2,16,4
2845,mPOS,FMT_POS_0360,2017,2,16,4
2846,mPOS,FMT_POS_0360,2017,2,16,4
2847,002064,ODS_PA_0611_P,2017,2,16,4
2848,mPOS,FMT_POS_190,2017,2,16,4
2849,mPOS,FMT_POS_190,2017,2,16,4
2850,mPOS,FMT_POS_0360,2017,2,16,4
2851,user20,FMT_POS_0180,2017,4,19,3
2852,roxana,ODS_FIN_0460,2017,4,19,3
2853,roxana,ODS_FIN_0460,2017,4,19,3
2854,user2,FMT_UNB_0372,2017,4,19,3
2855,roxana,ODS_FIN_0430,2017,4,19,3
2856,roxana,ODS_FIN_0450,2017,4,19,3
2857,roxana,ODS_FIN_1130,2017,4,19,3
2858,001340,ODS_RI_0180,2017,4,19,3
2859,mPOS,FMT_POS_0060,2017,4,19,3
2860,mPOS,FMT_POS_0060,2017,4,19,3
2861,user18,ODS_POS_1440,2017,4,19,3
2862,user18,ODS_POS_1440,2017,4,19,3
2863,mPOS,FMT_POS_0060,2017,4,19,3
2864,mPOS,FMT_POS_0060,2017,4,19,3
2865,user20,FMT_POS_0180,2017,4,19,3
2866,user20,ODS_POS_1580,2017,4,19,3
2867,roxana,ODS_FIN_1130,2017,4,19,3
2868,roxana,ODS_FIN_1140,2017,4,19,3
2869,roxana,ODS_FIN_1060,2017,4,19,3
2870,roxana,ODS_FIN_1140,2017,4,19,3
2871,user2,FMT_UNB_0090,2017,4,19,3
2872,user1,ODS_FIN_0770,2017,4,19,3
2873,002266,ODS_UNB_0640,2017,4,19,3
2874,000768,LS_INV_0010,2017,4,19,3
2875,000279,FMT_PA_0910,2017,4,19,3
2876,user3,FMT_POS_0250,2017,4,19,3
2877,000279,FMT_PA_0900,2017,4,19,3
2878,user2,FMT_POS_0190,2017,4,19,3
2879,shiang,ODS_POS_1130,2017,2,20,1
2880,user1,#POLICY#,2017,2,20,1
2881,shiang,ODS_POS_1250,2017,2,20,1
2882,shiang,ODS_POS_1260,2017,2,20,1
2883,shiang,ODS_POS_1260,2017,2,20,1
2884,user1,#POLICY#,2017,2,20,1
2885,user1,#POLICY#,2017,2,20,1
2886,shiang,ODS_POS_1340,2017,2,20,1
2887,user10,ODS_POS_1250,2017,2,21,2
2888,user10,ODS_POS_1250,2017,2,21,2
2889,ricky,ODS_UNB_0510,2017,2,18,6
2890,ricky,ODS_UNB_0510,2017,2,18,6
2891,CSIS,FMT_CLM_0010,2017,2,18,6
2892,ricky,ODS_UNB_0510,2017,2,18,6
2893,weiting,ODS_UNB_0510,2017,2,18,6
2894,ricky,ODS_UNB_0510,2017,2,18,6
2895,CSIS,FMT_CLM_0010,2017,2,18,6
2896,000768,ODS_INV_7180,2017,2,18,6
2897,000768,ODS_INV_7250,2017,2,18,6
2898,user20,FMT_POS_0250,2017,2,18,6
2899,000768,ODS_INV_7160,2017,2,18,6
2900,ricky,LS_SC_5730,2017,2,18,6
2901,ricky,ODS_SC_6211,2017,2,18,6
2902,ricky,ODS_SC_6210,2017,2,18,6
2903,ricky,FMT-POS-0010,2017,2,18,6
2904,ricky,ODS_CLM_0580,2017,2,18,6
2905,ricky,FMT-POS-0030,2017,2,18,6
2906,ricky,FMT-POS-0040,2017,2,18,6
2907,ricky,FMT-POS-0260,2017,2,18,6
2908,ricky,FMT-POS-1120,2017,2,18,6
2909,ricky,ODS-POS-0930,2017,2,18,6
2910,ricky,ODS-POS-0950,2017,2,18,6
2911,ricky,ODS-POS-0970,2017,2,18,6
2912,ricky,ODS-POS-1160,2017,2,18,6
2913,ricky,ODS_POS_1350,2017,2,18,6
2914,ricky,ODS_POS_1380,2017,2,18,6
2915,ricky,ODS_POS_1250,2017,2,18,6
2916,ricky,ODS_POS_1260,2017,2,18,6
2917,ricky,FMT_POS_0430,2017,2,18,6
2918,ricky,ODS_POS_7150,2017,2,18,6
2919,ricky,ODS_POS_1360,2017,2,18,6
2920,ricky,ODS_POS_1310,2017,2,18,6
2921,ricky,ODS_POS_1580,2017,2,18,6
2922,ricky,ODS_POS_1722,2017,2,18,6
2923,ricky,ODS_CLM_0560,2017,2,18,6
2924,ricky,ODS_CLM_0561,2017,2,18,6
2925,ricky,ODS_CLM_0570,2017,2,18,6
2926,ricky,ODS_CLM_0571,2017,2,18,6
2927,ricky,FMT-POS-0020,2017,2,18,6
2928,000768,ODS_INV_7160,2017,2,18,6
2929,mPOS,FMT_POS_0070,2017,2,18,6
2930,mPOS,FMT_POS_0080,2017,2,18,6
2931,mPOS,FMT_POS_0090,2017,2,18,6
2932,mPOS,ODS_POS_0060,2017,2,18,6
2933,mPOS,FMT_POS_0310,2017,2,18,6
2934,mPOS,FMT_POS_0100,2017,2,18,6
2935,mPOS,FMT_POS_0110,2017,2,18,6
2936,mPOS,FMT_POS_0340,2017,2,18,6
2937,mPOS,FMT_POS_0130,2017,2,18,6
2938,mPOS,FMT_POS_0470,2017,2,18,6
2939,mPOS,FMT_POS_0150,2017,2,18,6
2940,mPOS,FMT_POS_0360,2017,2,18,6
2941,mPOS,FMT_POS_0180,2017,2,18,6
2942,mPOS,FMT_POS_0270,2017,2,18,6
2943,mPOS,FMT_POS_0290,2017,2,18,6
2944,mPOS,FMT_POS_0320,2017,2,18,6
2945,mPOS,FMT_POS_1570,2017,2,18,6
2946,mPOS,FMT_POS_7210,2017,2,18,6
2947,mPOS,FMT_POS_7220,2017,2,18,6
2948,mPOS,FMT_POS_7230,2017,2,18,6
2949,mPOS,ODS_POS_1670,2017,2,18,6
2950,mPOS,ODS_POS_7160,2017,2,18,6
2951,mPOS,FMT_PA_0850,2017,2,18,6
2952,mPOS,FMT_PA_0851,2017,2,18,6
2953,mPOS,FMT_PA_0852,2017,2,18,6
2954,mPOS,FMT_PA_0853,2017,2,18,6
2955,mPOS,FMT_PA_0854,2017,2,18,6
2956,mPOS,FMT_PA_0855,2017,2,18,6
2957,mPOS,FMT_PA_0930,2017,2,18,6
2958,mPOS,FMT_PA_0750,2017,2,18,6
2959,mPOS,FMT_PA_0780,2017,2,18,6
2960,mPOS,FMT_PA_0790,2017,2,18,6
2961,mPOS,FMT_PA_0710,2017,2,18,6
2962,calvin,ODS_PA_0550_P,2017,2,18,6
2963,000768,ODS_INV_7170,2017,2,17,5
2964,000923,ODS_POS_0430,2017,2,17,5
2965,mPOS,FMT_POS_0360,2017,2,17,5
2966,mPOS,FMT_POS_0360,2017,2,17,5
2967,mPOS,FMT_POS_0360,2017,2,17,5
2968,mPOS,FMT_POS_0360,2017,2,17,5
2969,mPOS,FMT_POS_0360,2017,2,17,5
2970,000768,ODS_INV_7170,2017,2,17,5
2971,user1,FMT_POS_0060,2017,2,17,5
2972,user1,FMT_POS_0070,2017,2,17,5
2973,user1,FMT_POS_0310,2017,2,17,5
2974,user1,FMT_POS_0090,2017,2,17,5
2975,user1,FMT_POS_0080,2017,2,17,5
2976,000768,ODS_INV_7010,2017,2,17,5
2977,jesse,ODS_PA_0390,2017,2,17,5
2978,000768,ODS_INV_7020,2017,2,17,5
2979,000768,ODS_INV_7010,2017,2,17,5
2980,mPOS,FMT_POS_0070,2017,2,17,5
2981,mPOS,FMT_POS_0080,2017,2,17,5
2982,mPOS,FMT_POS_0090,2017,2,17,5
2983,mPOS,ODS_POS_0060,2017,2,17,5
2984,mPOS,FMT_POS_0310,2017,2,17,5
2985,mPOS,FMT_POS_0100,2017,2,17,5
2986,mPOS,FMT_POS_0110,2017,2,17,5
2987,mPOS,FMT_POS_0340,2017,2,17,5
2988,mPOS,FMT_POS_0130,2017,2,17,5
2989,mPOS,FMT_POS_0470,2017,2,17,5
2990,mPOS,FMT_POS_0150,2017,2,17,5
2991,mPOS,FMT_POS_0360,2017,2,17,5
2992,mPOS,FMT_POS_0180,2017,2,17,5
2993,mPOS,FMT_POS_0270,2017,2,17,5
2994,mPOS,FMT_POS_0290,2017,2,17,5
2995,mPOS,FMT_POS_0320,2017,2,17,5
2996,mPOS,FMT_POS_1570,2017,2,17,5
2997,mPOS,FMT_POS_7210,2017,2,17,5
2998,mPOS,FMT_POS_7220,2017,2,17,5
2999,mPOS,FMT_POS_7230,2017,2,17,5
3000,mPOS,ODS_POS_1670,2017,2,17,5
3001,mPOS,ODS_POS_7160,2017,2,17,5
3002,mPOS,FMT_PA_0850,2017,2,17,5
3003,mPOS,FMT_PA_0851,2017,2,17,5
3004,mPOS,FMT_PA_0852,2017,2,17,5
3005,mPOS,FMT_PA_0853,2017,2,17,5
3006,mPOS,FMT_PA_0854,2017,2,17,5
3007,mPOS,FMT_PA_0855,2017,2,17,5
3008,mPOS,FMT_PA_0930,2017,2,17,5
3009,mPOS,FMT_PA_0750,2017,2,17,5
3010,mPOS,FMT_PA_0780,2017,2,17,5
3011,mPOS,FMT_PA_0790,2017,2,17,5
3012,mPOS,FMT_PA_0710,2017,2,17,5
3013,user4,ODS_POS_1330,2017,2,17,5
3014,shiang,ODS_POS_1250,2017,2,17,5
3015,shiang,ODS_POS_1250,2017,2,17,5
3016,000868,ODS_POS_1140,2017,2,17,5
3017,user1,FMT_POS_0060,2017,2,17,5
3018,user1,FMT_POS_0070,2017,2,17,5
3019,user1,FMT_POS_0310,2017,2,17,5
3020,user1,FMT_POS_0090,2017,2,17,5
3021,user1,FMT_POS_0080,2017,2,17,5
3022,user1,ODS_POS_1320,2017,2,17,5
3023,user1,ODS_POS_1320,2017,2,17,5
3024,user1,ODS_POS_1320,2017,2,17,5
3025,user1,ODS_POS_1320,2017,2,17,5
3026,ricky,ODS_ACT_0270,2017,2,17,5
3027,user18,FMT_POS_0250,2017,2,17,5
3028,ricky,ODS_ACT_0270,2017,2,17,5
3029,ricky,ODS_ACT_0300,2017,2,17,5
3030,ricky,ODS_ACT_0300,2017,2,17,5
3031,weiting,ODS_ACT_0280,2017,2,17,5
3032,weiting,ODS_ACT_0300,2017,2,17,5
3033,mPOS,FMT_POS_0080,2017,2,17,5
3034,mPOS,FMT_POS_0080,2017,2,17,5
3035,mPOS,FMT_POS_0080,2017,2,17,5
3036,mPOS,FMT_POS_0080,2017,2,17,5
3037,weiting,ODS_ACT_0300,2017,2,17,5
3038,weiting,ODS_ACT_0280,2017,2,17,5
3039,ricky,ODS_ACT_0290,2017,2,17,5
3040,ricky,ODS_ACT_0290,2017,2,17,5
3041,weiting,ODS_ACT_0300,2017,2,17,5
3042,weiting,ODS_ACT_0300,2017,2,17,5
3043,ricky,ODS_ACT_0290,2017,2,17,5
3044,user4,ODS_POS_1090,2017,2,17,5
3045,weiting,ODS_ACT_0300,2017,2,17,5
3046,mPOS,FMT_POS_0070,2017,2,17,5
3047,mPOS,FMT_POS_0080,2017,2,17,5
3048,mPOS,FMT_POS_0090,2017,2,17,5
3049,mPOS,ODS_POS_0060,2017,2,17,5
3050,mPOS,FMT_POS_0310,2017,2,17,5
3051,mPOS,FMT_POS_0100,2017,2,17,5
3052,mPOS,FMT_POS_0110,2017,2,17,5
3053,mPOS,FMT_POS_0340,2017,2,17,5
3054,mPOS,FMT_POS_0130,2017,2,17,5
3055,mPOS,FMT_POS_0470,2017,2,17,5
3056,mPOS,FMT_POS_0150,2017,2,17,5
3057,mPOS,FMT_POS_0360,2017,2,17,5
3058,mPOS,FMT_POS_0180,2017,2,17,5
3059,mPOS,FMT_POS_0270,2017,2,17,5
3060,mPOS,FMT_POS_0290,2017,2,17,5
3061,mPOS,FMT_POS_0320,2017,2,17,5
3062,mPOS,FMT_POS_1570,2017,2,17,5
3063,mPOS,FMT_POS_7210,2017,2,17,5
3064,mPOS,FMT_POS_7220,2017,2,17,5
3065,mPOS,FMT_POS_7230,2017,2,17,5
3066,mPOS,ODS_POS_1670,2017,2,17,5
3067,mPOS,ODS_POS_7160,2017,2,17,5
3068,mPOS,FMT_PA_0850,2017,2,17,5
3069,mPOS,FMT_PA_0851,2017,2,17,5
3070,mPOS,FMT_PA_0852,2017,2,17,5
3071,mPOS,FMT_PA_0853,2017,2,17,5
3072,mPOS,FMT_PA_0854,2017,2,17,5
3073,mPOS,FMT_PA_0855,2017,2,17,5
3074,mPOS,FMT_PA_0930,2017,2,17,5
3075,mPOS,FMT_PA_0750,2017,2,17,5
3076,mPOS,FMT_PA_0780,2017,2,17,5
3077,mPOS,FMT_PA_0790,2017,2,17,5
3078,mPOS,FMT_PA_0710,2017,2,17,5
3079,000768,ODS_INV_7020,2017,2,17,5
3080,000768,ODS_INV_7160,2017,2,17,5
3081,001129,ODS_FIN_0810,2017,2,17,5
3082,000768,ODS_INV_7150,2017,2,17,5
3083,001129,ODS_FIN_0830,2017,2,17,5
3084,000768,ODS_INV_7020,2017,2,17,5
3085,weiting,ODS_INV_7170,2017,2,17,5
3086,mPOS,FMT_POS_0070,2017,2,17,5
3087,mPOS,FMT_POS_0070,2017,2,17,5
3088,mPOS,FMT_POS_0080,2017,2,17,5
3089,mPOS,FMT_POS_0070,2017,2,17,5
3090,mPOS,FMT_POS_0080,2017,2,17,5
3091,mPOS,FMT_POS_0090,2017,2,17,5
3092,mPOS,FMT_POS_0070,2017,2,17,5
3093,mPOS,FMT_POS_0080,2017,2,17,5
3094,mPOS,FMT_POS_0090,2017,2,17,5
3095,mPOS,ODS_POS_0060,2017,2,17,5
3096,mPOS,FMT_POS_0070,2017,2,17,5
3097,mPOS,FMT_POS_0080,2017,2,17,5
3098,mPOS,FMT_POS_0090,2017,2,17,5
3099,mPOS,FMT_POS_0310,2017,2,17,5
3100,mPOS,FMT_POS_0070,2017,2,17,5
3101,mPOS,FMT_POS_0080,2017,2,17,5
3102,mPOS,FMT_POS_0090,2017,2,17,5
3103,mPOS,FMT_POS_0310,2017,2,17,5
3104,mPOS,FMT_POS_0100,2017,2,17,5
3105,mPOS,FMT_POS_0070,2017,2,17,5
3106,mPOS,FMT_POS_0080,2017,2,17,5
3107,mPOS,FMT_POS_0090,2017,2,17,5
3108,mPOS,FMT_POS_0310,2017,2,17,5
3109,mPOS,FMT_POS_0100,2017,2,17,5
3110,mPOS,FMT_POS_0110,2017,2,17,5
3111,mPOS,FMT_POS_0070,2017,2,17,5
3112,mPOS,FMT_POS_0080,2017,2,17,5
3113,mPOS,FMT_POS_0090,2017,2,17,5
3114,mPOS,FMT_POS_0310,2017,2,17,5
3115,mPOS,FMT_POS_0100,2017,2,17,5
3116,mPOS,FMT_POS_0110,2017,2,17,5
3117,mPOS,FMT_POS_0340,2017,2,17,5
3118,mPOS,FMT_POS_0070,2017,2,17,5
3119,mPOS,FMT_POS_0080,2017,2,17,5
3120,mPOS,FMT_POS_0090,2017,2,17,5
3121,mPOS,FMT_POS_0310,2017,2,17,5
3122,mPOS,FMT_POS_0100,2017,2,17,5
3123,mPOS,FMT_POS_0110,2017,2,17,5
3124,mPOS,FMT_POS_0340,2017,2,17,5
3125,mPOS,FMT_POS_0130,2017,2,17,5
3126,mPOS,FMT_POS_0070,2017,2,17,5
3127,mPOS,FMT_POS_0080,2017,2,17,5
3128,mPOS,FMT_POS_0090,2017,2,17,5
3129,mPOS,FMT_POS_0310,2017,2,17,5
3130,mPOS,FMT_POS_0100,2017,2,17,5
3131,mPOS,FMT_POS_0110,2017,2,17,5
3132,mPOS,FMT_POS_0340,2017,2,17,5
3133,mPOS,FMT_POS_0130,2017,2,17,5
3134,mPOS,FMT_POS_0470,2017,2,17,5
3135,mPOS,FMT_POS_0070,2017,2,17,5
3136,mPOS,FMT_POS_0080,2017,2,17,5
3137,mPOS,FMT_POS_0090,2017,2,17,5
3138,mPOS,FMT_POS_0310,2017,2,17,5
3139,mPOS,FMT_POS_0100,2017,2,17,5
3140,mPOS,FMT_POS_0110,2017,2,17,5
3141,mPOS,FMT_POS_0340,2017,2,17,5
3142,mPOS,FMT_POS_0130,2017,2,17,5
3143,mPOS,FMT_POS_0470,2017,2,17,5
3144,mPOS,FMT_POS_0150,2017,2,17,5
3145,mPOS,FMT_POS_0070,2017,2,17,5
3146,mPOS,FMT_POS_0080,2017,2,17,5
3147,mPOS,FMT_POS_0090,2017,2,17,5
3148,mPOS,FMT_POS_0310,2017,2,17,5
3149,mPOS,FMT_POS_0100,2017,2,17,5
3150,mPOS,FMT_POS_0110,2017,2,17,5
3151,mPOS,FMT_POS_0340,2017,2,17,5
3152,mPOS,FMT_POS_0130,2017,2,17,5
3153,mPOS,FMT_POS_0470,2017,2,17,5
3154,mPOS,FMT_POS_0150,2017,2,17,5
3155,mPOS,FMT_POS_0360,2017,2,17,5
3156,mPOS,FMT_POS_0070,2017,2,17,5
3157,mPOS,FMT_POS_0080,2017,2,17,5
3158,mPOS,FMT_POS_0090,2017,2,17,5
3159,mPOS,FMT_POS_0310,2017,2,17,5
3160,mPOS,FMT_POS_0100,2017,2,17,5
3161,mPOS,FMT_POS_0110,2017,2,17,5
3162,mPOS,FMT_POS_0340,2017,2,17,5
3163,mPOS,FMT_POS_0130,2017,2,17,5
3164,mPOS,FMT_POS_0470,2017,2,17,5
3165,mPOS,FMT_POS_0150,2017,2,17,5
3166,mPOS,FMT_POS_0360,2017,2,17,5
3167,mPOS,FMT_POS_0180,2017,2,17,5
3168,mPOS,FMT_POS_0070,2017,2,17,5
3169,mPOS,FMT_POS_0080,2017,2,17,5
3170,mPOS,FMT_POS_0090,2017,2,17,5
3171,mPOS,FMT_POS_0310,2017,2,17,5
3172,mPOS,FMT_POS_0100,2017,2,17,5
3173,mPOS,FMT_POS_0110,2017,2,17,5
3174,mPOS,FMT_POS_0340,2017,2,17,5
3175,mPOS,FMT_POS_0130,2017,2,17,5
3176,mPOS,FMT_POS_0470,2017,2,17,5
3177,mPOS,FMT_POS_0150,2017,2,17,5
3178,mPOS,FMT_POS_0360,2017,2,17,5
3179,mPOS,FMT_POS_0180,2017,2,17,5
3180,mPOS,FMT_POS_0270,2017,2,17,5
3181,mPOS,FMT_POS_0070,2017,2,17,5
3182,mPOS,FMT_POS_0080,2017,2,17,5
3183,mPOS,FMT_POS_0090,2017,2,17,5
3184,mPOS,FMT_POS_0310,2017,2,17,5
3185,mPOS,FMT_POS_0100,2017,2,17,5
3186,mPOS,FMT_POS_0110,2017,2,17,5
3187,mPOS,FMT_POS_0340,2017,2,17,5
3188,mPOS,FMT_POS_0130,2017,2,17,5
3189,mPOS,FMT_POS_0470,2017,2,17,5
3190,mPOS,FMT_POS_0150,2017,2,17,5
3191,mPOS,FMT_POS_0360,2017,2,17,5
3192,mPOS,FMT_POS_0180,2017,2,17,5
3193,mPOS,FMT_POS_0270,2017,2,17,5
3194,mPOS,FMT_POS_0290,2017,2,17,5
3195,mPOS,FMT_POS_0070,2017,2,17,5
3196,mPOS,FMT_POS_0080,2017,2,17,5
3197,mPOS,FMT_POS_0090,2017,2,17,5
3198,mPOS,FMT_POS_0310,2017,2,17,5
3199,mPOS,FMT_POS_0100,2017,2,17,5
3200,mPOS,FMT_POS_0110,2017,2,17,5
3201,mPOS,FMT_POS_0340,2017,2,17,5
3202,mPOS,FMT_POS_0130,2017,2,17,5
3203,mPOS,FMT_POS_0470,2017,2,17,5
3204,mPOS,FMT_POS_0150,2017,2,17,5
3205,mPOS,FMT_POS_0360,2017,2,17,5
3206,mPOS,FMT_POS_0180,2017,2,17,5
3207,mPOS,FMT_POS_0270,2017,2,17,5
3208,mPOS,FMT_POS_0290,2017,2,17,5
3209,mPOS,FMT_POS_0320,2017,2,17,5
3210,mPOS,FMT_POS_0070,2017,2,17,5
3211,mPOS,FMT_POS_0080,2017,2,17,5
3212,mPOS,FMT_POS_0090,2017,2,17,5
3213,mPOS,FMT_POS_0310,2017,2,17,5
3214,mPOS,FMT_POS_0100,2017,2,17,5
3215,mPOS,FMT_POS_0110,2017,2,17,5
3216,mPOS,FMT_POS_0340,2017,2,17,5
