,username,query_date,report_name,doc,start_date,end_date,is_period
6281,000368,2017-02-09,000368,ODS_PA_0480,2017-01-31,2017-01-31,True
6300,000368,2017-02-09,000368,ODS_PA_0480,2017-01-31,2017-01-31,True
6321,000368,2017-02-09,000368,ODS_PA_0480,2017-01-31,2017-01-31,True
7357,002064,2017-02-24,002064,ODS_PA_0480,2017-01-03,2017-01-03,True
7358,002064,2017-02-24,002064,ODS_PA_0480,2017-01-03,2017-01-03,True
17339,002064,2017-03-24,002064,ODS_PA_0480,2017-02-27,2017-02-27,True
17908,002064,2017-03-30,002064,ODS_PA_0480,2017-03-01,2017-03-01,True
27029,002064,2017-04-10,002064,ODS_PA_0480,2017-04-05,2017-04-05,True
27969,jesse,2017-04-13,jesse,ODS_PA_0480,2017-04-05,2017-04-05,True
27971,jesse,2017-04-13,jesse,ODS_PA_0480,2017-04-05,2017-04-05,True
