,username,query_date,report_name,doc,start_date,end_date,is_period
5562,000442,2017-02-13,000442,ODS_FIN_0311,,9999-12-31,True
5699,000232,2017-02-15,000232,ODS_FIN_0311,,9999-12-31,True
6463,000442,2017-03-02,000442,ODS_FIN_0311,,9999-12-31,True
6855,roxana,2017-02-13,roxana,ODS_FIN_0311,,9999-12-31,True
7530,000442,2017-03-02,000442,ODS_FIN_0311,,9999-12-31,True
10445,000442,2017-03-11,000442,ODS_FIN_0311,,9999-12-31,True
11104,000442,2017-03-14,000442,ODS_FIN_0311,,9999-12-31,True
11108,000442,2017-03-14,000442,ODS_FIN_0311,,9999-12-31,True
11522,roxana,2017-03-13,roxana,ODS_FIN_0311,,9999-12-31,True
11800,000442,2017-03-15,000442,ODS_FIN_0311,,9999-12-31,True
14751,000442,2017-03-22,000442,ODS_FIN_0311,,9999-12-31,True
14752,000442,2017-03-22,000442,ODS_FIN_0311,,9999-12-31,True
15267,000442,2017-03-21,000442,ODS_FIN_0311,,9999-12-31,True
23628,000442,2017-04-07,000442,ODS_FIN_0311,,9999-12-31,True
26702,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26742,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26783,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26784,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26785,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26786,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26812,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
26813,001883,2017-04-12,001883,ODS_FIN_0311,,9999-12-31,True
31682,000442,2017-04-20,000442,ODS_FIN_0311,,9999-12-31,True
