,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
1686,000358,2017-02-14,000358,ODS_CLM_0561,,2017-02-01,True,2017,2,14,2,0,0,0,0,2017,2,1,3
2924,ricky,2017-02-18,ricky,ODS_CLM_0561,2017-01-02,2017-01-02,True,2017,2,18,6,2017,1,2,1,2017,1,2,1
3864,001039,2017-02-22,001039,ODS_CLM_0561,2017-01-31,2017-01-31,True,2017,2,22,3,2017,1,31,2,2017,1,31,2
4128,yusiang,2017-02-23,yusiang,ODS_CLM_0561,2017-02-20,2017-02-20,True,2017,2,23,4,2017,2,20,1,2017,2,20,1
4224,001076,2017-02-24,001076,ODS_CLM_0561,2016-11-12,2016-11-12,True,2017,2,24,5,2016,11,12,6,2016,11,12,6
4269,001076,2017-03-02,001076,ODS_CLM_0561,2016-12-10,2016-12-10,True,2017,3,2,4,2016,12,10,6,2016,12,10,6
4270,001076,2017-03-02,001076,ODS_CLM_0561,2016-12-11,2016-12-11,True,2017,3,2,4,2016,12,11,7,2016,12,11,7
4271,001076,2017-03-02,001076,ODS_CLM_0561,2016-12-12,2016-12-12,True,2017,3,2,4,2016,12,12,1,2016,12,12,1
4774,000358,2017-03-08,000358,ODS_CLM_0561,2017-02-20,2017-02-20,True,2017,3,8,3,2017,2,20,1,2017,2,20,1
5345,user4,2017-02-23,user4,ODS_CLM_0561,2017-01-03,2017-01-03,True,2017,2,23,4,2017,1,3,2,2017,1,3,2
7182,ricky,2017-02-16,ricky,ODS_CLM_0561,2017-01-31,2017-01-31,True,2017,2,16,4,2017,1,31,2,2017,1,31,2
7261,user4,2017-02-23,user4,ODS_CLM_0561,2017-01-03,2017-01-03,True,2017,2,23,4,2017,1,3,2,2017,1,3,2
8201,001076,2017-03-02,001076,ODS_CLM_0561,2016-01-11,2016-01-11,True,2017,3,2,4,2016,1,11,1,2016,1,11,1
9790,000358,2017-03-08,000358,ODS_CLM_0561,2017-02-20,2017-02-20,True,2017,3,8,3,2017,2,20,1,2017,2,20,1
10022,yusiang,2017-03-08,yusiang,ODS_CLM_0561,2017-02-20,2017-02-20,True,2017,3,8,3,2017,2,20,1,2017,2,20,1
10057,000358,2017-03-08,000358,ODS_CLM_0561,2017-02-20,2017-02-20,True,2017,3,8,3,2017,2,20,1,2017,2,20,1
11594,001076,2017-03-15,001076,ODS_CLM_0561,2016-03-06,2016-03-06,True,2017,3,15,3,2016,3,6,7,2016,3,6,7
12208,001076,2017-03-15,001076,ODS_CLM_0561,2016-03-03,2016-03-03,True,2017,3,15,3,2016,3,3,4,2016,3,3,4
17913,001076,2017-03-30,001076,ODS_CLM_0561,2017-03-01,2017-03-01,True,2017,3,30,4,2017,3,1,3,2017,3,1,3
18376,user4,2017-03-29,user4,ODS_CLM_0561,2017-03-01,2017-03-01,True,2017,3,29,3,2017,3,1,3,2017,3,1,3
18597,001076,2017-03-27,001076,ODS_CLM_0561,2017-02-28,2017-02-28,True,2017,3,27,1,2017,2,28,2,2017,2,28,2
19752,000358,2017-03-30,000358,ODS_CLM_0561,2017-03-01,2017-03-01,True,2017,3,30,4,2017,3,1,3,2017,3,1,3
20079,001076,2017-03-30,001076,ODS_CLM_0561,2017-03-17,2017-03-17,True,2017,3,30,4,2017,3,17,5,2017,3,17,5
26311,001231,2017-04-11,001231,ODS_CLM_0561,2017-04-05,2017-04-05,True,2017,4,11,2,2017,4,5,3,2017,4,5,3
26770,001076,2017-04-12,001076,ODS_CLM_0561,,9999-12-31,True,2017,4,12,3,0,0,0,0,0,0,0,0
31240,001076,2017-04-20,001076,ODS_CLM_0561,2017-04-30,2017-04-30,True,2017,4,20,4,2017,4,30,7,2017,4,30,7
