,username,query_date,report_name,doc,start_date,end_date,is_period
12930,mPOS,2017-04-12,mPOS,FMT_UNB_0310,,,True
15684,mPOS,2017-03-24,mPOS,FMT_UNB_0310,,,True
15727,001713,2017-03-21,001713,FMT_UNB_0310,,9999-12-31,True
16214,mPOS,2017-03-24,mPOS,FMT_UNB_0310,,,True
18565,000358,2017-03-27,000358,FMT_UNB_0310,2017-03-01,2017-03-01,True
21522,mPOS,2017-04-05,mPOS,FMT_UNB_0310,,,True
21523,user4,2017-04-05,user4,FMT_UNB_0310,,9999-12-31,True
21524,mPOS,2017-04-05,mPOS,FMT_UNB_0310,,,True
21711,mPOS,2017-04-06,mPOS,FMT_UNB_0310,,,True
22415,user4,2017-04-06,user4,FMT_UNB_0310,,9999-12-31,True
24911,mPOS,2017-04-05,mPOS,FMT_UNB_0310,,,True
25751,mPOS,2017-04-07,mPOS,FMT_UNB_0310,,,True
26675,user2,2017-04-12,user2,FMT_UNB_0310,,9999-12-31,True
26733,user2,2017-04-12,user2,FMT_UNB_0310,,9999-12-31,True
26736,user2,2017-04-12,user2,FMT_UNB_0310,,9999-12-31,True
26869,mPOS,2017-04-12,mPOS,FMT_UNB_0310,,,True
26871,mPOS,2017-04-12,mPOS,FMT_UNB_0310,,,True
29837,mPOS,2017-04-13,mPOS,FMT_UNB_0310,,,True
30267,mPOS,2017-04-13,mPOS,FMT_UNB_0310,,,True
30603,mPOS,2017-04-20,mPOS,FMT_UNB_0310,,,True
