,username,query_date,report_name,doc,start_date,end_date,is_period
1534,001340,2017-04-19,001340,ODS_RI_0390,2017-04-30,2017-04-30,True
2747,001993,2017-04-19,001993,ODS_RI_0390,2017-01-31,2017-01-31,True
5320,weiting,2017-02-13,weiting,ODS_RI_0390,2017-01-31,2017-01-31,True
11059,yenchin,2017-03-14,yenchin,ODS_RI_0390,2016-02-01,2016-02-01,True
11060,yenchin,2017-03-14,yenchin,ODS_RI_0390,2016-01-10,2016-01-10,True
11248,001993,2017-03-13,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
11250,001993,2017-03-13,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
11441,001340,2017-03-14,001340,ODS_RI_0390,2017-01-26,2017-01-26,True
12229,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
12831,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
12862,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
13187,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
13346,001698,2017-03-16,001698,ODS_RI_0390,2017-01-03,2017-01-03,True
13347,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
13348,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
13349,001993,2017-03-16,001993,ODS_RI_0390,2017-01-03,2017-01-03,True
17617,001340,2017-03-28,001340,ODS_RI_0390,2017-03-31,2017-03-31,True
17618,001340,2017-03-28,001340,ODS_RI_0390,2017-03-01,2017-03-01,True
17619,001340,2017-03-28,001340,ODS_RI_0390,2017-03-01,2017-03-01,True
26411,001340,2017-04-11,001340,ODS_RI_0390,2017-03-31,2017-03-31,True
30447,000802,2017-04-20,000802,ODS_RI_0390,2017-01-03,2017-01-03,True
30449,000802,2017-04-20,000802,ODS_RI_0390,2017-02-28,2017-02-28,True
30451,000802,2017-04-20,000802,ODS_RI_0390,2017-01-10,2017-01-10,True
30453,000802,2017-04-20,000802,ODS_RI_0390,2017-02-27,2017-02-27,True
30977,001340,2017-04-18,001340,ODS_RI_0390,2017-04-30,2017-04-30,True
30978,001340,2017-04-18,001340,ODS_RI_0390,2017-03-30,2017-03-30,True
31088,001340,2017-04-18,001340,ODS_RI_0390,2017-03-31,2017-03-31,True
