,username,query_date,report_name,doc,start_date,end_date,is_period
1687,000358,2017-02-14,000358,ODS_CLM_0570,,2017-02-01,True
2925,ricky,2017-02-18,ricky,ODS_CLM_0570,2017-01-02,2017-01-02,True
3980,001039,2017-02-22,001039,ODS_CLM_0570,2017-01-31,2017-01-31,True
4129,yusiang,2017-02-23,yusiang,ODS_CLM_0570,2017-02-20,2017-02-20,True
4775,000358,2017-03-08,000358,ODS_CLM_0570,2017-02-20,2017-02-20,True
5346,user4,2017-02-23,user4,ODS_CLM_0570,2017-01-03,2017-01-03,True
7262,user4,2017-02-23,user4,ODS_CLM_0570,2017-01-03,2017-01-03,True
8184,001076,2017-03-02,001076,ODS_CLM_0570,2016-01-10,2016-01-10,True
8204,001076,2017-03-02,001076,ODS_CLM_0570,2016-01-12,2016-01-12,True
9791,000358,2017-03-08,000358,ODS_CLM_0570,2017-02-20,2017-02-20,True
10023,yusiang,2017-03-08,yusiang,ODS_CLM_0570,2017-02-20,2017-02-20,True
10058,000358,2017-03-08,000358,ODS_CLM_0570,2017-02-20,2017-02-20,True
18377,user4,2017-03-29,user4,ODS_CLM_0570,2017-03-01,2017-03-01,True
19753,000358,2017-03-30,000358,ODS_CLM_0570,2017-03-01,2017-03-01,True
20043,001076,2017-03-30,001076,ODS_CLM_0570,2017-03-01,2017-03-01,True
26312,001231,2017-04-11,001231,ODS_CLM_0570,2017-04-05,2017-04-05,True
26789,001076,2017-04-12,001076,ODS_CLM_0570,,9999-12-31,True
32199,001076,2017-04-20,001076,ODS_CLM_0570,2017-04-30,2017-04-30,True
