,username,query_date,report_name,doc,start_date,end_date,is_period
1688,000358,2017-02-14,000358,ODS_CLM_0571,,2017-02-01,True
2926,ricky,2017-02-18,ricky,ODS_CLM_0571,2017-01-02,2017-01-02,True
4130,yusiang,2017-02-23,yusiang,ODS_CLM_0571,2017-02-20,2017-02-20,True
5289,yusiang,2017-02-15,yusiang,ODS_CLM_0571,2016-01-01,2016-01-01,True
5347,user4,2017-02-23,user4,ODS_CLM_0571,2017-01-03,2017-01-03,True
5579,yusiang,2017-02-15,yusiang,ODS_CLM_0571,2016-01-01,2016-01-01,True
7263,user4,2017-02-23,user4,ODS_CLM_0571,2017-01-03,2017-01-03,True
8203,001076,2017-03-02,001076,ODS_CLM_0571,2016-01-11,2016-01-11,True
8474,user1,2017-03-02,user1,ODS_CLM_0571,2017-01-01,2017-01-01,True
8643,jimmy,2017-03-10,jimmy,ODS_CLM_0571,2016-01-01,2016-01-01,True
9792,000358,2017-03-08,000358,ODS_CLM_0571,2017-02-20,2017-02-20,True
10024,yusiang,2017-03-08,yusiang,ODS_CLM_0571,2017-02-20,2017-02-20,True
10059,000358,2017-03-08,000358,ODS_CLM_0571,2017-02-20,2017-02-20,True
10357,000358,2017-03-08,000358,ODS_CLM_0571,2017-02-20,2017-02-20,True
17915,001076,2017-03-30,001076,ODS_CLM_0571,2017-03-01,2017-03-01,True
18378,user4,2017-03-29,user4,ODS_CLM_0571,2017-03-01,2017-03-01,True
19754,000358,2017-03-30,000358,ODS_CLM_0571,2017-03-01,2017-03-01,True
20040,001076,2017-03-30,001076,ODS_CLM_0571,2017-03-31,2017-03-31,True
20041,001076,2017-03-30,001076,ODS_CLM_0571,2017-03-01,2017-03-01,True
26313,001231,2017-04-11,001231,ODS_CLM_0571,2017-04-05,2017-04-05,True
26788,001076,2017-04-12,001076,ODS_CLM_0571,,9999-12-31,True
29148,001076,2017-04-17,001076,ODS_CLM_0571,2017-04-30,2017-04-30,True
29550,001076,2017-04-17,001076,ODS_CLM_0571,2017-04-30,2017-04-30,True
29597,001076,2017-04-17,001076,ODS_CLM_0571,2017-04-30,2017-04-30,True
29695,001076,2017-04-17,001076,ODS_CLM_0571,2017-04-30,2017-04-30,True
31259,001076,2017-04-20,001076,ODS_CLM_0571,2017-04-30,2017-04-30,True
