,username,query_date,report_name,doc,start_date,end_date,is_period
1673,000358,2017-02-14,000358,ODS-POS-1160,,2017-02-01,True
2912,ricky,2017-02-18,ricky,ODS-POS-1160,2017-01-02,2017-01-02,True
4116,yusiang,2017-02-23,yusiang,ODS-POS-1160,2017-02-20,2017-02-20,True
4659,000358,2017-03-08,000358,ODS-POS-1160,2017-02-20,2017-02-20,True
4762,000358,2017-03-08,000358,ODS-POS-1160,2017-02-20,2017-02-20,True
5333,user4,2017-02-23,user4,ODS-POS-1160,2017-01-03,2017-01-03,True
7249,user4,2017-02-23,user4,ODS-POS-1160,2017-01-03,2017-01-03,True
10010,yusiang,2017-03-08,yusiang,ODS-POS-1160,2017-02-20,2017-02-20,True
10045,000358,2017-03-08,000358,ODS-POS-1160,2017-02-20,2017-02-20,True
18325,user4,2017-03-29,user4,ODS-POS-1160,2017-03-01,2017-03-01,True
19740,000358,2017-03-30,000358,ODS-POS-1160,2017-03-01,2017-03-01,True
26299,001231,2017-04-11,001231,ODS-POS-1160,2017-04-05,2017-04-05,True
