,username,query_date,report_name,doc,start_date,end_date,is_period
1414,user3,2017-02-13,user3,LS_INV_0010,,9999-12-31,True
2874,000768,2017-04-19,000768,LS_INV_0010,2017-04-05,2017-04-05,True
3933,user3,2017-02-21,user3,LS_INV_0010,,9999-12-31,True
13934,000768,2017-03-20,000768,LS_INV_0010,2017-02-02,2017-02-02,True
13936,user3,2017-03-20,user3,LS_INV_0010,2017-02-27,2017-02-27,True
14130,000768,2017-03-20,000768,LS_INV_0010,2017-02-27,2017-02-27,True
14131,000768,2017-03-20,000768,LS_INV_0010,2017-01-10,2017-01-10,True
14135,000768,2017-03-20,000768,LS_INV_0010,2017-01-10,2017-01-10,True
14631,000768,2017-03-22,000768,LS_INV_0010,2017-02-07,2017-02-07,True
14638,user10,2017-03-22,user10,LS_INV_0010,2017-03-20,2017-03-20,True
14651,000768,2017-03-22,000768,LS_INV_0010,2017-03-05,2017-03-05,True
14755,000768,2017-03-22,000768,LS_INV_0010,2017-03-13,2017-03-13,True
14793,000768,2017-03-23,000768,LS_INV_0010,2017-02-07,2017-02-07,True
14923,000768,2017-03-22,000768,LS_INV_0010,2017-01-26,2017-01-26,True
15835,000768,2017-03-21,000768,LS_INV_0010,2017-02-02,2017-02-02,True
16963,user10,2017-03-22,user10,LS_INV_0010,2017-02-27,2017-02-27,True
16966,000768,2017-03-22,000768,LS_INV_0010,2017-01-26,2017-01-26,True
16967,000768,2017-03-22,000768,LS_INV_0010,2017-01-26,2017-01-26,True
17291,000768,2017-03-23,000768,LS_INV_0010,2017-02-27,2017-02-27,True
20068,000768,2017-03-28,000768,LS_INV_0010,2017-03-01,2017-03-01,True
21592,000768,2017-04-05,000768,LS_INV_0010,2017-04-01,2017-04-01,True
29032,user8,2017-04-17,user8,LS_INV_0010,,9999-12-31,True
29146,user1,2017-04-17,user1,LS_INV_0010,2017-04-08,2017-04-08,True
29507,ricky,2017-04-17,ricky,LS_INV_0010,2017-04-30,2017-04-30,True
29557,user1,2017-04-17,user1,LS_INV_0010,2017-04-08,2017-04-08,True
29788,user8,2017-04-17,user8,LS_INV_0010,,9999-12-31,True
30505,000768,2017-04-19,000768,LS_INV_0010,2017-04-05,2017-04-05,True
30798,000316,2017-04-18,000316,LS_INV_0010,2017-04-30,2017-04-30,True
30799,000316,2017-04-18,000316,LS_INV_0010,2017-04-30,2017-04-30,True
31024,000768,2017-04-18,000768,LS_INV_0010,2017-04-05,2017-04-05,True
