,username,query_date,report_name,doc,start_date,end_date,is_period
11719,user19,2017-03-15,user19,FMT_POS_0170,2000-05-01,2027-03-31,True
12759,yusiang,2017-03-17,yusiang,FMT_POS_0170,1111-11-04,1111-11-04,True
14869,mPOS,2017-03-22,mPOS,FMT_POS_0170,,,True
15344,mPOS,2017-03-24,mPOS,FMT_POS_0170,,,True
15433,mPOS,2017-03-24,mPOS,FMT_POS_0170,,,True
15437,mPOS,2017-03-24,mPOS,FMT_POS_0170,,,True
15441,mPOS,2017-03-24,mPOS,FMT_POS_0170,,,True
18731,user18,2017-03-27,user18,FMT_POS_0170,2017-03-01,2017-03-31,True
18816,user18,2017-03-27,user18,FMT_POS_0170,2017-03-01,2017-03-31,True
18893,user18,2017-03-27,user18,FMT_POS_0170,2017-03-01,2017-03-31,True
18970,user18,2017-03-27,user18,FMT_POS_0170,2017-03-01,2017-03-31,True
19270,user10,2017-03-27,user10,FMT_POS_0170,2016-03-26,2016-03-28,True
19348,user10,2017-03-27,user10,FMT_POS_0170,2017-03-01,2017-03-31,True
19885,user18,2017-03-27,user18,FMT_POS_0170,2017-03-01,2017-03-31,True
20502,yusiang,2017-03-27,yusiang,FMT_POS_0170,2012-01-01,2017-01-01,True
20579,yusiang,2017-03-27,yusiang,FMT_POS_0170,2012-01-01,2017-01-01,True
20583,yusiang,2017-03-27,yusiang,FMT_POS_0170,2012-01-01,2018-01-01,True
30982,user8,2017-04-18,user8,FMT_POS_0170,,9999-12-31,True
