,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
11533,user1,2017-03-13,user1,FMT_UNB_0671,,9999-12-31,True,2017,3,13,1,0,0,0,0,0,0,0,0
15697,mPOS,2017-03-24,mPOS,FMT_UNB_0671,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
16239,mPOS,2017-03-24,mPOS,FMT_UNB_0671,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
18618,000358,2017-03-27,000358,FMT_UNB_0671,2017-03-01,2017-03-01,True,2017,3,27,1,2017,3,1,3,2017,3,1,3
