,username,query_date,report_name,doc,start_date,end_date,is_period
6531,000898,2017-03-03,000898,FMT_PA_0960,2016-05-01,2017-03-03,True
6568,000898,2017-03-03,000898,FMT_PA_0960,2016-08-01,2017-03-03,True
7750,002064,2017-03-01,002064,FMT_PA_0960,2016-10-01,2016-11-01,True
7798,002064,2017-03-01,002064,FMT_PA_0960,2016-01-01,2016-12-31,True
8512,000368,2017-03-10,000368,FMT_PA_0960,0106-01-03,0106-02-03,True
9473,000898,2017-03-10,000898,FMT_PA_0960,0106-01-11,0106-01-31,True
11415,user1,2017-03-13,user1,FMT_PA_0960,2016-10-01,2017-03-01,True
11789,user19,2017-03-15,user19,FMT_PA_0960,2000-05-01,2027-03-31,True
13439,000898,2017-03-18,000898,FMT_PA_0960,2017-01-01,2017-03-31,True
15195,mPOS,2017-03-24,mPOS,FMT_PA_0960,,,True
15203,mPOS,2017-03-24,mPOS,FMT_PA_0960,,,True
16078,mPOS,2017-03-24,mPOS,FMT_PA_0960,,,True
16849,000368,2017-03-24,000368,FMT_PA_0960,0106-02-28,0106-02-28,True
18801,user18,2017-03-27,user18,FMT_PA_0960,2017-03-01,2017-03-31,True
18886,user18,2017-03-27,user18,FMT_PA_0960,2017-03-01,2017-03-31,True
18963,user18,2017-03-27,user18,FMT_PA_0960,2017-03-01,2017-03-31,True
19040,user18,2017-03-27,user18,FMT_PA_0960,2017-03-01,2017-03-31,True
19262,user15,2017-03-27,user15,FMT_PA_0960,2014-03-01,2017-12-31,True
19340,user10,2017-03-27,user10,FMT_PA_0960,2016-03-26,2016-03-28,True
19417,user10,2017-03-27,user10,FMT_PA_0960,2017-03-01,2017-03-31,True
19955,user18,2017-03-27,user18,FMT_PA_0960,2017-03-01,2017-03-31,True
20493,user10,2017-03-27,user10,FMT_PA_0960,2017-03-01,2017-03-01,True
20572,yusiang,2017-03-27,yusiang,FMT_PA_0960,2012-01-01,2017-01-01,True
28404,002064,2017-04-10,002064,FMT_PA_0960,2012-01-01,2020-01-01,True
29251,mPOS,2017-04-14,mPOS,FMT_PA_0960,2014-04-14,2017-04-14,True
30220,mPOS,2017-04-13,mPOS,FMT_PA_0960,2014-04-13,2017-04-13,True
30223,mPOS,2017-04-13,mPOS,FMT_PA_0960,2014-04-13,2017-04-13,True
