,username,query_date,report_name,doc,start_date,end_date,is_period
1227,jesse,2017-02-14,jesse,ODS_PA_0641_P,2016-01-01,2018-01-01,True
2582,002064,2017-02-17,002064,ODS_PA_0641_P,2017-01-02,2017-01-02,True
4259,000368,2017-02-24,000368,ODS_PA_0641_P,2017-01-03,2017-01-03,True
4536,000898,2017-03-07,000898,ODS_PA_0641_P,2017-01-03,2017-01-13,True
4880,000898,2017-03-10,000898,ODS_PA_0641_P,2017-01-01,2017-05-01,True
5291,002064,2017-02-15,002064,ODS_PA_0641_P,2016-11-30,2017-12-31,True
6585,000898,2017-03-03,000898,ODS_PA_0641_P,2016-01-01,2016-05-01,True
6586,000898,2017-03-03,000898,ODS_PA_0641_P,2015-01-01,2017-01-01,True
7276,002064,2017-02-22,002064,ODS_PA_0641_P,2017-01-03,2017-01-03,True
7407,002064,2017-02-24,002064,ODS_PA_0641_P,2017-01-03,2017-01-03,True
7865,000898,2017-03-09,000898,ODS_PA_0641_P,2017-01-01,2017-03-01,True
8167,000898,2017-03-06,000898,ODS_PA_0641_P,2017-01-01,2017-01-13,True
10477,000898,2017-03-11,000898,ODS_PA_0641_P,2017-01-01,2017-03-01,True
12079,roxana,2017-03-15,roxana,ODS_PA_0641_P,2017-01-01,2017-01-31,True
12311,000898,2017-03-17,000898,ODS_PA_0641_P,2017-01-01,2017-03-01,True
12496,000898,2017-03-18,000898,ODS_PA_0641_P,2017-02-01,2017-03-01,True
13044,000898,2017-03-16,000898,ODS_PA_0641_P,2017-01-03,2017-04-03,True
13565,000898,2017-03-18,000898,ODS_PA_0641_P,2017-01-01,2017-03-01,True
16045,user1,2017-03-24,user1,ODS_PA_0641_P,2017-01-01,2017-03-01,True
