,username,query_date,report_name,doc,start_date,end_date,is_period
2879,shiang,2017-02-20,shiang,ODS_POS_1130,2016-11-30,2016-11-30,True
3705,shiang,2017-02-20,shiang,ODS_POS_1130,2016-12-30,2016-12-30,True
3706,shiang,2017-02-20,shiang,ODS_POS_1130,2016-11-30,2016-11-30,True
3707,shiang,2017-02-20,shiang,ODS_POS_1130,2016-12-31,2016-12-31,True
4274,user4,2017-03-01,user4,ODS_POS_1130,2017-01-09,2017-01-09,True
4275,user4,2017-03-01,user4,ODS_POS_1130,2017-01-10,2017-01-10,True
5516,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
5720,user10,2017-03-01,user10,ODS_POS_1130,2017-01-03,2017-01-03,True
5721,user10,2017-03-01,user10,ODS_POS_1130,2017-01-10,2017-01-10,True
6666,user4,2017-03-02,user4,ODS_POS_1130,2017-01-10,2017-01-10,True
6667,user4,2017-03-02,user4,ODS_POS_1130,2017-01-13,2017-01-13,True
7404,user4,2017-02-24,user4,ODS_POS_1130,2017-01-03,2017-01-03,True
7412,user4,2017-03-01,user4,ODS_POS_1130,2017-01-03,2017-01-03,True
7413,user4,2017-03-01,user4,ODS_POS_1130,2017-01-08,2017-01-08,True
7414,user4,2017-03-01,user4,ODS_POS_1130,2017-01-09,2017-01-09,True
7415,user4,2017-03-01,user4,ODS_POS_1130,2017-01-10,2017-01-10,True
7416,user4,2017-03-01,user4,ODS_POS_1130,2017-01-13,2017-01-13,True
7417,user4,2017-03-01,user4,ODS_POS_1130,2017-01-15,2017-01-15,True
7418,user4,2017-03-01,user4,ODS_POS_1130,2017-01-05,2017-01-05,True
7419,user4,2017-03-01,user4,ODS_POS_1130,2017-01-18,2017-01-18,True
7611,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
7616,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
8005,user4,2017-03-02,user4,ODS_POS_1130,2017-01-10,2017-01-10,True
9765,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
10712,shiang,2017-03-13,shiang,ODS_POS_1130,2017-02-02,2017-02-02,True
10713,shiang,2017-03-13,shiang,ODS_POS_1130,2017-02-02,2017-02-02,True
11314,shiang,2017-03-13,shiang,ODS_POS_1130,2017-01-26,2017-01-26,True
12531,user4,2017-03-17,user4,ODS_POS_1130,2017-02-02,2017-02-02,True
12616,user4,2017-03-17,user4,ODS_POS_1130,2017-02-02,2017-02-02,True
12617,user4,2017-03-17,user4,ODS_POS_1130,2017-02-02,2017-02-02,True
15830,user4,2017-03-21,user4,ODS_POS_1130,2017-02-27,2017-02-27,True
15832,user4,2017-03-21,user4,ODS_POS_1130,2017-02-02,2017-02-02,True
17177,shiang,2017-03-21,shiang,ODS_POS_1130,2017-02-02,2017-02-02,True
