,username,query_date,report_name,doc,start_date,end_date,is_period
6511,000898,2017-03-03,000898,FMT_PA_0820,2016-05-01,2017-03-03,True
6548,000898,2017-03-03,000898,FMT_PA_0820,2016-08-01,2017-03-03,True
7778,002064,2017-03-01,002064,FMT_PA_0820,2016-01-01,2016-12-31,True
9453,000898,2017-03-10,000898,FMT_PA_0820,0106-01-11,0106-01-31,True
11769,user19,2017-03-15,user19,FMT_PA_0820,2000-05-01,2027-03-31,True
13419,000898,2017-03-18,000898,FMT_PA_0820,2017-01-01,2017-03-31,True
15142,mPOS,2017-03-24,mPOS,FMT_PA_0820,,,True
15146,mPOS,2017-03-24,mPOS,FMT_PA_0820,,,True
16058,mPOS,2017-03-24,mPOS,FMT_PA_0820,,,True
16093,mPOS,2017-03-24,mPOS,FMT_PA_0820,,,True
16120,mPOS,2017-03-24,mPOS,FMT_PA_0820,,,True
18680,000358,2017-03-27,000358,FMT_PA_0820,2017-03-01,2017-03-01,True
18781,user18,2017-03-27,user18,FMT_PA_0820,2017-03-01,2017-03-31,True
18866,user18,2017-03-27,user18,FMT_PA_0820,2017-03-01,2017-03-31,True
18943,user18,2017-03-27,user18,FMT_PA_0820,2017-03-01,2017-03-31,True
19020,user18,2017-03-27,user18,FMT_PA_0820,2017-03-01,2017-03-31,True
19242,user15,2017-03-27,user15,FMT_PA_0820,2014-03-01,2017-12-31,True
19320,user10,2017-03-27,user10,FMT_PA_0820,2016-03-26,2016-03-28,True
19397,user10,2017-03-27,user10,FMT_PA_0820,2017-03-01,2017-03-31,True
19935,user18,2017-03-27,user18,FMT_PA_0820,2017-03-01,2017-03-31,True
20552,yusiang,2017-03-27,yusiang,FMT_PA_0820,2012-01-01,2017-01-01,True
30176,user8,2017-04-17,user8,FMT_PA_0820,,9999-12-31,True
31015,mPOS,2017-04-18,mPOS,FMT_PA_0820,,,True
