,username,query_date,report_name,doc,start_date,end_date,is_period
163,000368,2017-02-09,000368,ODS_PA_0700_P,2017-01-31,2017-01-31,True
469,000368,2017-02-09,000368,ODS_PA_0700_P,2017-01-31,2017-01-31,True
1266,002064,2017-02-14,002064,ODS_PA_0700_P,2016-12-30,2016-12-30,True
6318,000368,2017-02-09,000368,ODS_PA_0700_P,2017-01-31,2017-01-31,True
7509,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-26,2017-01-26,True
7510,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-25,2017-01-25,True
7515,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-26,2017-01-26,True
7516,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-25,2017-01-25,True
7517,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-24,2017-01-24,True
7672,000368,2017-03-06,000368,ODS_PA_0700_P,2017-01-13,2017-01-13,True
7673,000368,2017-03-06,000368,ODS_PA_0700_P,2017-01-10,2017-01-10,True
7849,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-26,2017-01-26,True
7850,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-25,2017-01-25,True
7851,001416,2017-03-06,001416,ODS_PA_0700_P,2017-01-24,2017-01-24,True
18658,000358,2017-03-27,000358,ODS_PA_0700_P,2017-03-01,2017-03-01,True
21226,002064,2017-03-29,002064,ODS_PA_0700_P,2017-03-31,2017-03-31,True
21227,002064,2017-03-29,002064,ODS_PA_0700_P,2017-03-01,2017-03-01,True
