,username,query_date,report_name,doc,start_date,end_date,is_period
3911,002064,2017-02-22,002064,ODS_PA_0400,2017-01-03,2017-01-03,True
4228,000368,2017-02-24,000368,ODS_PA_0400,2017-01-03,2017-01-03,True
4229,000368,2017-02-24,000368,ODS_PA_0400,2016-12-30,2016-12-30,True
4252,calvin,2017-02-24,calvin,ODS_PA_0400,2017-01-03,2017-01-03,True
4254,calvin,2017-02-24,calvin,ODS_PA_0400,2017-01-03,2017-01-03,True
4284,000368,2017-03-01,000368,ODS_PA_0400,2017-01-03,2017-01-03,True
4374,calvin,2017-02-24,calvin,ODS_PA_0400,2016-12-30,2016-12-30,True
4427,000368,2017-03-01,000368,ODS_PA_0400,2017-01-03,2017-01-03,True
6797,000368,2017-02-13,000368,ODS_PA_0400,2017-01-31,2017-01-31,True
7350,002064,2017-02-24,002064,ODS_PA_0400,2017-01-03,2017-01-03,True
12089,002064,2017-03-15,002064,ODS_PA_0400,2017-02-02,2017-02-02,True
12092,002064,2017-03-15,002064,ODS_PA_0400,2017-01-26,2017-01-26,True
12828,002064,2017-03-16,002064,ODS_PA_0400,2017-01-13,2017-01-13,True
13329,002064,2017-03-16,002064,ODS_PA_0400,2017-01-13,2017-01-13,True
13332,002064,2017-03-16,002064,ODS_PA_0400,2017-01-26,2017-01-26,True
24446,002064,2017-04-08,002064,ODS_PA_0400,2017-03-31,2017-03-31,True
30448,002064,2017-04-20,002064,ODS_PA_0400,2017-04-30,2017-04-30,True
31643,calvin,2017-04-20,calvin,ODS_PA_0400,2017-04-30,2017-04-30,True
31865,002064,2017-04-20,002064,ODS_PA_0400,2017-05-31,2017-05-31,True
32187,calvin,2017-04-20,calvin,ODS_PA_0400,2017-04-30,2017-04-30,True
32212,calvin,2017-04-20,calvin,ODS_PA_0400,2017-04-30,2017-04-30,True
