,username,query_date,report_name,doc,start_date,end_date,is_period
175,shiang,2017-02-08,shiang,ODS_POS_1160,,9999-12-31,True
4714,000923,2017-03-08,000923,ODS_POS_1160,,9999-12-31,True
4975,001980,2017-03-10,001980,ODS_POS_1160,,9999-12-31,True
9024,000923,2017-03-06,000923,ODS_POS_1160,,9999-12-31,True
11061,user2,2017-03-14,user2,ODS_POS_1160,,9999-12-31,True
13304,000923,2017-03-16,000923,ODS_POS_1160,,9999-12-31,True
13305,000923,2017-03-16,000923,ODS_POS_1160,,9999-12-31,True
13306,000923,2017-03-16,000923,ODS_POS_1160,,9999-12-31,True
18160,ricky,2017-03-30,ricky,ODS_POS_1160,,9999-12-31,True
19651,shiang,2017-03-30,shiang,ODS_POS_1160,,9999-12-31,True
20188,ricky,2017-03-30,ricky,ODS_POS_1160,,9999-12-31,True
20189,shiang,2017-03-30,shiang,ODS_POS_1160,,9999-12-31,True
20226,ricky,2017-03-30,ricky,ODS_POS_1160,,9999-12-31,True
20408,shiang,2017-03-30,shiang,ODS_POS_1160,,9999-12-31,True
26357,000923,2017-04-11,000923,ODS_POS_1160,,9999-12-31,True
26358,000923,2017-04-11,000923,ODS_POS_1160,,9999-12-31,True
26360,000923,2017-04-11,000923,ODS_POS_1160,,9999-12-31,True
26847,000923,2017-04-12,000923,ODS_POS_1160,,9999-12-31,True
31926,user3,2017-04-20,user3,ODS_POS_1160,,9999-12-31,True
31940,user3,2017-04-20,user3,ODS_POS_1160,,9999-12-31,True
