,username,query_date,report_name,doc,start_date,end_date,is_period
1511,000232,2017-02-15,000232,ODS_FIN_0880,,9999-12-31,True
1651,000442,2017-04-19,000442,ODS_FIN_0880,,9999-12-31,True
1756,001332,2017-02-17,001332,ODS_FIN_0880,,9999-12-31,True
4205,000124,2017-02-23,000124,ODS_FIN_0880,,9999-12-31,True
5833,001332,2017-02-08,001332,ODS_FIN_0880,,9999-12-31,True
6200,000442,2017-02-09,000442,ODS_FIN_0880,,9999-12-31,True
6201,000442,2017-02-09,000442,ODS_FIN_0880,,9999-12-31,True
6345,000124,2017-02-09,000124,ODS_FIN_0880,,9999-12-31,True
7136,000442,2017-02-18,000442,ODS_FIN_0880,,9999-12-31,True
7366,000442,2017-02-24,000442,ODS_FIN_0880,,9999-12-31,True
7408,000442,2017-02-24,000442,ODS_FIN_0880,,9999-12-31,True
7858,000442,2017-03-09,000442,ODS_FIN_0880,,9999-12-31,True
7861,000124,2017-03-06,000124,ODS_FIN_0880,,9999-12-31,True
7999,000442,2017-03-06,000442,ODS_FIN_0880,,9999-12-31,True
8008,000124,2017-03-06,000124,ODS_FIN_0880,,9999-12-31,True
9230,000124,2017-03-10,000124,ODS_FIN_0880,,9999-12-31,True
10413,000442,2017-03-11,000442,ODS_FIN_0880,,9999-12-31,True
10665,000442,2017-03-13,000442,ODS_FIN_0880,,9999-12-31,True
11084,000442,2017-03-14,000442,ODS_FIN_0880,,9999-12-31,True
11105,000442,2017-03-14,000442,ODS_FIN_0880,,9999-12-31,True
11321,roxana,2017-03-13,roxana,ODS_FIN_0880,,9999-12-31,True
11446,roxana,2017-03-13,roxana,ODS_FIN_0880,,9999-12-31,True
12118,000442,2017-03-15,000442,ODS_FIN_0880,,9999-12-31,True
13087,000442,2017-03-17,000442,ODS_FIN_0880,,9999-12-31,True
13134,roxana,2017-03-17,roxana,ODS_FIN_0880,,9999-12-31,True
13610,roxana,2017-03-20,roxana,ODS_FIN_0880,,9999-12-31,True
14565,000442,2017-03-21,000442,ODS_FIN_0880,,9999-12-31,True
14566,000442,2017-03-21,000442,ODS_FIN_0880,,9999-12-31,True
15244,roxana,2017-03-21,roxana,ODS_FIN_0880,,9999-12-31,True
15255,000442,2017-03-22,000442,ODS_FIN_0880,,9999-12-31,True
17015,000442,2017-03-22,000442,ODS_FIN_0880,,9999-12-31,True
17059,000442,2017-03-22,000442,ODS_FIN_0880,,9999-12-31,True
18268,000442,2017-03-27,000442,ODS_FIN_0880,,9999-12-31,True
18269,000442,2017-03-27,000442,ODS_FIN_0880,,9999-12-31,True
18270,000442,2017-03-27,000442,ODS_FIN_0880,,9999-12-31,True
18301,000442,2017-03-29,000442,ODS_FIN_0880,,9999-12-31,True
20681,000442,2017-03-28,000442,ODS_FIN_0880,,9999-12-31,True
21269,000442,2017-03-29,000442,ODS_FIN_0880,,9999-12-31,True
21273,000442,2017-03-29,000442,ODS_FIN_0880,,9999-12-31,True
21275,roxana,2017-03-29,roxana,ODS_FIN_0880,,9999-12-31,True
23926,000442,2017-04-06,000442,ODS_FIN_0880,,9999-12-31,True
25744,user1,2017-04-07,user1,ODS_FIN_0880,,9999-12-31,True
25745,user1,2017-04-07,user1,ODS_FIN_0880,,9999-12-31,True
26406,000442,2017-04-10,000442,ODS_FIN_0880,,9999-12-31,True
28526,user1,2017-04-11,user1,ODS_FIN_0880,,9999-12-31,True
28528,user1,2017-04-11,user1,ODS_FIN_0880,,9999-12-31,True
29363,user1,2017-04-13,user1,ODS_FIN_0880,,9999-12-31,True
30976,000442,2017-04-18,000442,ODS_FIN_0880,,9999-12-31,True
31669,000442,2017-04-20,000442,ODS_FIN_0880,,9999-12-31,True
