,username,query_date,report_name,doc,start_date,end_date,is_period
1671,000358,2017-02-14,000358,ODS-POS-0950,,2017-02-01,True
2910,ricky,2017-02-18,ricky,ODS-POS-0950,2017-01-02,2017-01-02,True
4114,yusiang,2017-02-23,yusiang,ODS-POS-0950,2017-02-20,2017-02-20,True
4760,000358,2017-03-08,000358,ODS-POS-0950,2017-02-20,2017-02-20,True
5331,user4,2017-02-23,user4,ODS-POS-0950,2017-01-03,2017-01-03,True
7247,user4,2017-02-23,user4,ODS-POS-0950,2017-01-03,2017-01-03,True
9784,000358,2017-03-08,000358,ODS-POS-0950,2017-02-20,2017-02-20,True
9966,yusiang,2017-03-08,yusiang,ODS-POS-0950,2017-02-20,2017-02-20,True
10043,000358,2017-03-08,000358,ODS-POS-0950,2017-02-20,2017-02-20,True
18323,user4,2017-03-29,user4,ODS-POS-0950,2017-03-01,2017-03-01,True
19738,000358,2017-03-30,000358,ODS-POS-0950,2017-03-01,2017-03-01,True
26297,001231,2017-04-11,001231,ODS-POS-0950,2017-04-05,2017-04-05,True
