,username,query_date,report_name,doc,start_date,end_date,is_period
1436,000279,2017-04-19,000279,FMT_PA_0900,2017-03-01,2017-04-30,True
1440,000279,2017-04-19,000279,FMT_PA_0900,2017-04-05,2017-04-05,True
1641,000279,2017-04-19,000279,FMT_PA_0900,2017-04-30,2017-04-30,True
1642,000279,2017-04-19,000279,FMT_PA_0900,2017-04-30,2017-04-30,True
1643,000279,2017-04-19,000279,FMT_PA_0900,2017-04-30,2017-04-30,True
1649,000279,2017-04-19,000279,FMT_PA_0900,2017-04-30,2017-04-30,True
2742,000279,2017-04-19,000279,FMT_PA_0900,2017-03-01,2017-04-30,True
2877,000279,2017-04-19,000279,FMT_PA_0900,2017-03-01,2017-04-30,True
6524,000898,2017-03-03,000898,FMT_PA_0900,2016-05-01,2017-03-03,True
6561,000898,2017-03-03,000898,FMT_PA_0900,2016-08-01,2017-03-03,True
7791,002064,2017-03-01,002064,FMT_PA_0900,2016-01-01,2016-12-31,True
9466,000898,2017-03-10,000898,FMT_PA_0900,0106-01-11,0106-01-31,True
11782,user19,2017-03-15,user19,FMT_PA_0900,2000-05-01,2027-03-31,True
11857,000279,2017-03-15,000279,FMT_PA_0900,2017-02-01,2017-03-15,True
12728,000279,2017-03-16,000279,FMT_PA_0900,2017-01-02,2017-02-27,True
13432,000898,2017-03-18,000898,FMT_PA_0900,2017-01-01,2017-03-31,True
15082,000279,2017-03-23,000279,FMT_PA_0900,2017-02-01,2017-02-27,True
15130,000279,2017-03-23,000279,FMT_PA_0900,2017-02-01,2017-03-01,True
15171,mPOS,2017-03-24,mPOS,FMT_PA_0900,,,True
15175,mPOS,2017-03-24,mPOS,FMT_PA_0900,,,True
15180,mPOS,2017-03-24,mPOS,FMT_PA_0900,,,True
15634,000279,2017-03-23,000279,FMT_PA_0900,2017-01-01,2017-03-01,True
16071,mPOS,2017-03-24,mPOS,FMT_PA_0900,,,True
16106,mPOS,2017-03-24,mPOS,FMT_PA_0900,,,True
16133,mPOS,2017-03-24,mPOS,FMT_PA_0900,,,True
18478,mPOS,2017-03-28,mPOS,FMT_PA_0900,,,True
18494,mPOS,2017-03-28,mPOS,FMT_PA_0900,,,True
18510,mPOS,2017-03-28,mPOS,FMT_PA_0900,,,True
18794,user18,2017-03-27,user18,FMT_PA_0900,2017-03-01,2017-03-31,True
18879,user18,2017-03-27,user18,FMT_PA_0900,2017-03-01,2017-03-31,True
18956,user18,2017-03-27,user18,FMT_PA_0900,2017-03-01,2017-03-31,True
19033,user18,2017-03-27,user18,FMT_PA_0900,2017-03-01,2017-03-31,True
19255,user15,2017-03-27,user15,FMT_PA_0900,2014-03-01,2017-12-31,True
19333,user10,2017-03-27,user10,FMT_PA_0900,2016-03-26,2016-03-28,True
19410,user10,2017-03-27,user10,FMT_PA_0900,2017-03-01,2017-03-31,True
19804,mPOS,2017-03-28,mPOS,FMT_PA_0900,,,True
19948,user18,2017-03-27,user18,FMT_PA_0900,2017-03-01,2017-03-31,True
20565,yusiang,2017-03-27,yusiang,FMT_PA_0900,2012-01-01,2017-01-01,True
21625,000279,2017-04-05,000279,FMT_PA_0900,2017-01-01,2017-04-05,True
21675,000279,2017-04-05,000279,FMT_PA_0900,2017-01-01,2017-04-05,True
24569,000279,2017-04-05,000279,FMT_PA_0900,2017-01-01,2017-04-05,True
29475,000279,2017-04-17,000279,FMT_PA_0900,2017-04-05,2017-05-31,True
31601,000279,2017-04-19,000279,FMT_PA_0900,2017-04-30,2017-04-30,True
31602,000279,2017-04-19,000279,FMT_PA_0900,2017-04-30,2017-04-30,True
