,username,query_date,report_name,doc,start_date,end_date,is_period
1665,000358,2017-02-14,000358,ODS_CLM_0580,,2017-02-01,True
2904,ricky,2017-02-18,ricky,ODS_CLM_0580,2017-01-02,2017-01-02,True
3981,001039,2017-02-22,001039,ODS_CLM_0580,2017-01-31,2017-01-31,True
4108,yusiang,2017-02-23,yusiang,ODS_CLM_0580,2017-02-20,2017-02-20,True
4272,001076,2017-03-02,001076,ODS_CLM_0580,2016-01-06,2016-01-06,True
4273,001076,2017-03-02,001076,ODS_CLM_0580,2016-01-07,2016-01-07,True
4290,001076,2017-03-02,001076,ODS_CLM_0580,2016-01-08,2016-01-08,True
4811,000358,2017-03-08,000358,ODS_CLM_0580,2017-02-20,2017-02-20,True
5310,user4,2017-02-23,user4,ODS_CLM_0580,2017-01-03,2017-01-03,True
7237,user4,2017-02-23,user4,ODS_CLM_0580,2017-01-03,2017-01-03,True
7600,user3,2017-03-04,user3,ODS_CLM_0580,2017-01-10,2017-01-10,True
8202,001076,2017-03-02,001076,ODS_CLM_0580,2016-01-11,2016-01-11,True
9960,yusiang,2017-03-08,yusiang,ODS_CLM_0580,2017-02-20,2017-02-20,True
10033,000358,2017-03-08,000358,ODS_CLM_0580,2017-02-20,2017-02-20,True
10356,000358,2017-03-08,000358,ODS_CLM_0580,2017-02-20,2017-02-20,True
11386,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2017-01-31,2017-01-31,True
11387,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2017-01-31,2017-01-31,True
11462,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11463,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11464,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11468,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11469,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11470,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11473,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-05-14,2012-05-14,True
11496,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-11-11,2012-11-11,True
11498,yusiang,2017-03-13,yusiang,ODS_CLM_0580,2012-05-14,2012-05-14,True
12204,001076,2017-03-15,001076,ODS_CLM_0580,2016-12-13,2016-12-13,True
12205,001076,2017-03-15,001076,ODS_CLM_0580,2016-01-06,2016-01-06,True
17914,001076,2017-03-30,001076,ODS_CLM_0580,2017-03-01,2017-03-01,True
18317,user4,2017-03-29,user4,ODS_CLM_0580,2017-03-01,2017-03-01,True
18595,001076,2017-03-27,001076,ODS_CLM_0580,2017-01-01,2017-01-01,True
19732,000358,2017-03-30,000358,ODS_CLM_0580,2017-03-01,2017-03-01,True
26287,001231,2017-04-11,001231,ODS_CLM_0580,2017-04-05,2017-04-05,True
26782,001076,2017-04-12,001076,ODS_CLM_0580,,9999-12-31,True
29325,001076,2017-04-17,001076,ODS_CLM_0580,2017-04-30,2017-04-30,True
29561,001076,2017-04-17,001076,ODS_CLM_0580,2017-04-30,2017-04-30,True
30185,001076,2017-04-17,001076,ODS_CLM_0580,2017-04-30,2017-04-30,True
