,username,query_date,report_name,doc,start_date,end_date,is_period
228,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
231,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
232,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
233,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
234,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
238,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
955,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
992,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1061,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1063,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1065,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1066,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1067,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1068,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1070,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
1160,mPOS,2017-02-14,mPOS,FMT_CLM_0020,,,True
1176,mPOS,2017-02-14,mPOS,FMT_CLM_0020,,,True
1751,mPOS,2017-02-15,mPOS,FMT_CLM_0020,,,True
3800,mPOS,2017-02-20,mPOS,FMT_CLM_0020,,,True
4978,mPOS,2017-03-10,mPOS,FMT_CLM_0020,,,True
5366,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
5655,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
5656,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
5739,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
5744,mPOS,2017-02-10,mPOS,FMT_CLM_0020,,,True
6791,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
6793,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
6796,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
6838,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
6846,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
6848,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
6870,mPOS,2017-02-13,mPOS,FMT_CLM_0020,,,True
7044,mPOS,2017-02-15,mPOS,FMT_CLM_0020,,,True
7046,mPOS,2017-02-15,mPOS,FMT_CLM_0020,,,True
7065,mPOS,2017-02-09,mPOS,FMT_CLM_0020,,,True
9433,mPOS,2017-03-10,mPOS,FMT_CLM_0020,,,True
10706,mPOS,2017-03-13,mPOS,FMT_CLM_0020,,,True
10707,mPOS,2017-03-13,mPOS,FMT_CLM_0020,,,True
11103,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11142,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11175,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11176,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11180,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11181,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11182,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11232,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11233,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11591,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11592,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11596,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11617,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11618,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11619,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11652,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11653,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11657,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11661,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11683,mPOS,2017-03-14,mPOS,FMT_CLM_0020,,,True
11849,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11874,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11907,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
11941,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12020,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12023,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12057,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12058,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12060,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12084,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12085,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12100,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12101,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12104,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12105,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12109,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12110,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12135,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12136,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12206,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12207,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12225,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12226,mPOS,2017-03-15,mPOS,FMT_CLM_0020,,,True
12306,mPOS,2017-03-17,mPOS,FMT_CLM_0020,,,True
12730,mPOS,2017-03-16,mPOS,FMT_CLM_0020,,,True
12731,mPOS,2017-03-16,mPOS,FMT_CLM_0020,,,True
13250,mPOS,2017-03-16,mPOS,FMT_CLM_0020,,,True
13251,mPOS,2017-03-16,mPOS,FMT_CLM_0020,,,True
13629,mPOS,2017-03-20,mPOS,FMT_CLM_0020,,,True
13896,mPOS,2017-03-20,mPOS,FMT_CLM_0020,,,True
14688,mPOS,2017-03-23,mPOS,FMT_CLM_0020,,,True
15070,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
15135,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
15303,mPOS,2017-03-21,mPOS,FMT_CLM_0020,,,True
15317,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
15922,mPOS,2017-03-23,mPOS,FMT_CLM_0020,,,True
16860,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
16872,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
16884,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
16895,mPOS,2017-03-24,mPOS,FMT_CLM_0020,,,True
