,username,query_date,report_name,doc,start_date,end_date,is_period
1669,000358,2017-02-14,000358,FMT-POS-1120,,2017-02-01,True
2908,ricky,2017-02-18,ricky,FMT-POS-1120,2017-01-02,2017-01-02,True
4112,yusiang,2017-02-23,yusiang,FMT-POS-1120,2017-02-20,2017-02-20,True
4758,000358,2017-03-08,000358,FMT-POS-1120,2017-02-20,2017-02-20,True
5314,user4,2017-02-23,user4,FMT-POS-1120,2017-01-03,2017-01-03,True
7245,user4,2017-02-23,user4,FMT-POS-1120,2017-01-03,2017-01-03,True
9782,000358,2017-03-08,000358,FMT-POS-1120,2017-02-20,2017-02-20,True
9964,yusiang,2017-03-08,yusiang,FMT-POS-1120,2017-02-20,2017-02-20,True
10041,000358,2017-03-08,000358,FMT-POS-1120,2017-02-20,2017-02-20,True
18321,user4,2017-03-29,user4,FMT-POS-1120,2017-03-01,2017-03-01,True
19736,000358,2017-03-30,000358,FMT-POS-1120,2017-03-01,2017-03-01,True
26295,001231,2017-04-11,001231,FMT-POS-1120,2017-04-05,2017-04-05,True
