,username,query_date,report_name,doc,start_date,end_date,is_period
10582,ricky,2017-03-13,ricky,ODS_POS_1110,2017-02-02,2017-02-02,True
10717,ricky,2017-03-13,ricky,ODS_POS_0880,2017-01-26,2017-01-26,True
10718,ricky,2017-03-13,ricky,ODS_POS_0880,2017-01-26,2017-01-26,True
10720,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
10726,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
10727,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
11265,ricky,2017-03-13,ricky,ODS_POS_7080,,9999-12-31,True
11267,ricky,2017-03-13,ricky,ODS_POS_7080,,9999-12-31,True
11317,ricky,2017-03-13,ricky,ODS_POS_7080,,9999-12-31,True
11318,ricky,2017-03-13,ricky,ODS_POS_7080,,9999-12-31,True
11371,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
11396,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
11397,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
11398,ricky,2017-03-13,ricky,ODS_POS_0880,2017-01-26,2017-01-26,True
11399,ricky,2017-03-13,ricky,ODS_POS_0880,2017-02-02,2017-02-02,True
11474,ricky,2017-03-13,ricky,ODS_POS_1440,2017-02-02,2017-02-02,True
11475,ricky,2017-03-13,ricky,ODS_POS_1450,,9999-12-31,True
11497,ricky,2017-03-13,ricky,ODS_POS_1440,2017-02-02,2017-02-02,True
11503,ricky,2017-03-13,ricky,ODS_POS_1450,,9999-12-31,True
