ODS_PA_0430,23
ODS_PA_0460,18
ODS_PA_0631_P,15
ODS_PA_0521_P,13
ODS_PA_0510,12
ODS_PA_0680,11
ODS_PA_0400,10
ODS_PA_0501_P,9
ODS_PA_0450,9
ODS_PA_0410,8
ODS_PA_0530,8
ODS_PA_0701_P,8
ODS_PA_0470_P,7
ODS_PA_0440,7
ODS_PA_0490,6
ODS_PA_0480,5
FMT_PA_0800,5
ODS_PA_0641_P,4
ODS_PA_0651_P,4
FMT_PA_0810,4
FMT_PA_0980,4
FMT_PA_0840,4
ODS_PA_0700_P,3
FMT_PA_0710,3
FMT_PA_0960,3
ODS_PA_0691_P,3
FMT_PA_0951,3
FMT_PA_0950,3
FMT_PA_0940,2
FMT_PA_0920,2
FMT_PA_0961,2
ODS_PA_0630_P,2
ODS_PA_0611_P,2
FMT_PA_0970,2
FMT_PA_0850,2
FMT_PA_1000,2
FMT_PA_0990,1
FMT_PA_0770,1
FMT_PA_0910,1
ODS_PA_0520_P,1
FMT_PA_0855,1
ODS_PA_0551_P,1
FMT_PA_0870,1
FMT_PA_0880,1
FMT_PA_0852,1
FMT_PA_0760,1
FMT_PA_0790,1
FMT_PA_1020,1
ODS_PA_0500_P,1
FMT_PA_0730,1
FMT_PA_0890,1
ODS_PA_0621_P,1
FMT_PA_0854,1
FMT_PA_0830,1
FMT_PA_0780,1
ODS_PA_0720,1
FMT_PA_0851,1
FMT_PA_0853,1
ODS_PA_0550_P,1
ODS_PA_0650_P,1
FMT_PA_0820,1
FMT_PA_0750,1
FMT_PA_0930,1
FMT_PA_0740,1
FMT_PA_0860,1
FMT_PA_0900,1
