ODS_FIN_0271,3
ODS_FIN_0730,2
ODS_POS_7150,1
ODS_FIN_0980,1
ODS_FIN_0750,1
ODS_INV_7150,1
ODS_INV_7250,1
ODS_FIN_0880,1
ODS_INV_7210,1
