,username,query_date,report_name,doc,start_date,end_date,is_period
21331,roxana,2017-04-05,roxana,ODS_FIN_0810,,9999-12-31,True
21333,roxana,2017-04-05,roxana,ODS_FIN_0810,,9999-12-31,True
21396,roxana,2017-04-05,roxana,ODS_FIN_0830,,9999-12-31,True
21402,roxana,2017-04-05,roxana,ODS_POS_7130,,9999-12-31,True
21437,roxana,2017-04-05,roxana,ODS_POS_7130,,9999-12-31,True
21439,roxana,2017-04-05,roxana,ODS_POS_7130,,9999-12-31,True
22309,roxana,2017-04-05,roxana,ODS_FIN_0420,,9999-12-31,True
22426,roxana,2017-04-05,roxana,ODS_FIN_0420,,9999-12-31,True
23071,roxana,2017-04-05,roxana,ODS_FIN_0860,,9999-12-31,True
24912,roxana,2017-04-05,roxana,ODS_FIN_0770,,9999-12-31,True
24913,roxana,2017-04-05,roxana,ODS_FIN_0860,,9999-12-31,True
25521,roxana,2017-04-05,roxana,ODS_FIN_0420,,9999-12-31,True
25746,roxana,2017-04-05,roxana,ODS_FIN_0420,,9999-12-31,True
