FMT_POS_0250,32
ODS_POS_1260,24
ODS_POS_1250,21
FMT_POS_0100,20
ODS_POS_0880,18
ODS_POS_1330,18
FMT_POS_0350,17
ODS_POS_1360,17
#POLICY#,16
ODS_POS_7150,13
ODS_POS_0940,12
ODS_POS_1240,12
ODS_POS_1010,11
ODS_POS_7170,10
FMT_POS_1120,10
FMT_POS_0070,10
FMT_POS_0240,9
ODS_POS_1440,9
FMT_POS_0380,9
FMT_UNB_0090,9
ODS_POS_1410,8
FMT_UNB_0091,8
FMT_POS_0150,8
ODS_POS_1080,8
FMT_POS_0190,7
ODS_POS_1450,7
ODS_POS_1280,7
FMT_POS_0440,7
FMT_POS_0020,7
ODS_POS_0960,7
ODS_POS_1340,6
FMT_UNB_0370,6
FMT_POS_0160,6
ODS_POS_1320,5
FMT_CLM_0090,5
ODS_POS_1350_P,5
ODS_PA_0631_P,4
FMT_POS_0080,4
FMT_POS_7210,4
FMT_POS_0130,4
FMT_POS_1571,4
FMT_POS_0320,4
ODS_POS_0430,4
FMT_POS_0010,4
ODS_UNB_0680,3
FMT_POS_7230,3
FMT_POS_0290,3
FMT_UNB_0310,3
FMT_POS_0140,3
FMT_POS_1670,3
ODS_POS_0840,3
FMT_POS_0360,3
FMT_UNB_0650,3
ODS_POS_0930,2
FMT_POS_1570,2
ODS_POS_0780,2
ODS_POS_1290,2
FMT_UNB_0291,2
FMT_UNB_0670,2
FMT_POS_0090,2
ODS_POS_0950,2
FMT_POS_1560,2
ODS_PA_0691_P,2
FMT_UNB_0441,2
FMT_POS_0260,2
ODS_UNB_0220,2
ODS_UNB_0450,2
FMT_UNB_0120,2
FMT_POS_0030,2
ODS_UNB_0460,2
FMT_POS_0040,2
FMT_UNB_0381,1
FMT_POS_0110,1
ODS_CLM_0400,1
FMT_POS_0180,1
ODS_UNB_0470,1
ODS_POS_1270,1
ODS_POS_0990,1
ODS_UNB_0221,1
FMT_POS_0340,1
ODS_FIN_0610,1
ODS_POS_1530,1
FMT_POS_0310,1
ODS_POS_1300,1
FMT_POS_0060,1
ODS_POS_1380,1
ODS_CLM_0560,1
ODS_POS_1090,1
FMT_POS_0270,1
ODS_POS_1350_E,1
FMT_UNB_0372,1
ODS_UNB_0050,1
ODS_POS_1160,1
FMT_UNB_0781,1
FMT_POS_0470,1
ODS_FIN_0980,1
FMT_UNB_0361,1
