,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
91,002064,2017-02-09,002064,ODS_PA_0680,2016-12-31,2016-12-31,True,2017,2,9,4,2016,12,31,6,2016,12,31,6
92,002064,2017-02-09,002064,ODS_PA_0680,2016-11-30,2016-11-30,True,2017,2,9,4,2016,11,30,3,2016,11,30,3
269,002064,2017-02-09,002064,ODS_PA_0680,2016-12-30,2016-12-30,True,2017,2,9,4,2016,12,30,5,2016,12,30,5
474,002064,2017-02-09,002064,ODS_PA_0680,2017-01-31,2017-01-31,True,2017,2,9,4,2017,1,31,2,2017,1,31,2
2580,002064,2017-02-17,002064,ODS_PA_0680,2017-01-02,2017-01-02,True,2017,2,17,5,2017,1,2,1,2017,1,2,1
2622,002064,2017-02-20,002064,ODS_PA_0680,2017-01-02,2017-01-02,True,2017,2,20,1,2017,1,2,1,2017,1,2,1
3663,002064,2017-02-20,002064,ODS_PA_0680,2017-01-02,2017-01-02,True,2017,2,20,1,2017,1,2,1,2017,1,2,1
3750,002064,2017-02-20,002064,ODS_PA_0680,2017-01-03,2017-01-03,True,2017,2,20,1,2017,1,3,2,2017,1,3,2
4029,002064,2017-02-22,002064,ODS_PA_0680,2017-01-03,2017-01-03,True,2017,2,22,3,2017,1,3,2,2017,1,3,2
7364,002064,2017-02-24,002064,ODS_PA_0680,2017-01-03,2017-01-03,True,2017,2,24,5,2017,1,3,2,2017,1,3,2
24557,002064,2017-04-08,002064,ODS_PA_0680,2017-03-31,2017-03-31,True,2017,4,8,6,2017,3,31,5,2017,3,31,5
