,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
12335,user2,2017-03-17,user2,ODS_POS_1280,2017-02-07,2017-02-07,True,2017,3,17,5,2017,2,7,2,2017,2,7,2
12337,user2,2017-03-17,user2,ODS_POS_1280,2017-02-02,2017-02-02,True,2017,3,17,5,2017,2,2,4,2017,2,2,4
12338,user2,2017-03-17,user2,ODS_POS_1280,2017-01-26,2017-01-26,True,2017,3,17,5,2017,1,26,4,2017,1,26,4
13175,user2,2017-03-17,user2,ODS_POS_1280,2017-01-13,2017-01-13,True,2017,3,17,5,2017,1,13,5,2017,1,13,5
22406,user2,2017-04-06,user2,ODS_POS_1280,2017-03-31,2017-03-31,True,2017,4,6,4,2017,3,31,5,2017,3,31,5
22407,user2,2017-04-06,user2,ODS_POS_1280,2017-03-01,2017-03-01,True,2017,4,6,4,2017,3,1,3,2017,3,1,3
22408,user2,2017-04-06,user2,ODS_POS_1280,2017-02-27,2017-02-27,True,2017,4,6,4,2017,2,27,1,2017,2,27,1
