,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
18283,001713,2017-03-29,001713,ODS_UNB_0030,,9999-12-31,True,2017,3,29,3,0,0,0,0,0,0,0,0
21318,001713,2017-04-03,001713,ODS_UNB_0030,,9999-12-31,True,2017,4,3,1,0,0,0,0,0,0,0,0
23080,001713,2017-04-03,001713,ODS_UNB_0030,,9999-12-31,True,2017,4,3,1,0,0,0,0,0,0,0,0
