,username,query_date,report_name,doc,start_date,end_date,is_period
5004,user4,2017-03-10,user4,FMT_UNB_0091,,9999-12-31,True
5009,user4,2017-03-10,user4,FMT_POS_0290,2016-12-01,2017-03-31,True
5351,user4,2017-03-10,user4,FMT_POS_0290,2016-12-01,2017-03-31,True
5516,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
7593,user4,2017-03-10,user4,#POLICY#,2017-01-01,2017-02-02,True
7611,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
7615,user4,2017-03-10,user4,#POLICY#,2017-01-01,2017-02-02,True
7616,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
7653,user4,2017-03-10,user4,ODS_POS_1010,2017-01-26,2017-01-26,True
8518,user4,2017-03-10,user4,FMT_UNB_0291,,9999-12-31,True
8641,user4,2017-03-10,user4,FMT_UNB_0370,,9999-12-31,True
9126,user4,2017-03-10,user4,ODS_POS_1080,2017-01-26,2017-01-26,True
9429,user4,2017-03-10,user4,ODS_POS_1080,2017-01-13,2017-01-13,True
9436,user4,2017-03-10,user4,ODS_POS_7080,,9999-12-31,True
9765,user4,2017-03-10,user4,ODS_POS_1130,2017-01-26,2017-01-26,True
