,username,query_date,report_name,doc,start_date,end_date,is_period
1080,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5387,000316,2017-02-10,000316,ODS_INV_7200,,9999-12-31,True
5394,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5395,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5396,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5657,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5658,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5659,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5661,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5662,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5697,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5698,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
