,username,query_date,report_name,doc,start_date,end_date,is_period
15067,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
15068,esp.admin,2017-03-24,esp.admin,LS_SC_5540,,9999-12-31,True
16046,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
16931,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
16959,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
16976,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17115,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17116,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17124,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17131,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17132,esp.admin,2017-03-24,esp.admin,LS_SC_5540,,9999-12-31,True
17168,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17245,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17443,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17460,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17461,esp.admin,2017-03-24,esp.admin,LS_SC_5540,,9999-12-31,True
17467,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17469,esp.admin,2017-03-24,esp.admin,LS_SC_5540,,9999-12-31,True
17473,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
17474,esp.admin,2017-03-24,esp.admin,LS_SC_5530,,9999-12-31,True
