ODS_FIN_0610,70
ODS_FIN_0860,50
ODS_FIN_0270,34
ODS_FIN_0980,33
ODS_FIN_1020,33
ODS_FIN_0890,31
ODS_FIN_0880,30
ODS_FIN_0310,29
ODS_FIN_1010,23
ODS_FIN_0891,21
ODS_FIN_0910,20
ODS_FIN_0350,20
ODS_FIN_1160,16
ODS_FIN_0351,16
ODS_FIN_0940,15
ODS_FIN_1280,12
ODS_FIN_0311,12
ODS_FIN_1250,11
ODS_FIN_0990,11
ODS_FIN_1140,11
ODS_FIN_0340,11
ODS_FIN_0330,10
ODS_FIN_1000,10
ODS_FIN_0271,10
ODS_FIN_1180,10
ODS_FIN_1090,10
ODS_FIN_1040,9
ODS_FIN_1190,9
ODS_FIN_1060,9
ODS_FIN_0892,8
ODS_FIN_0991,8
ODS_FIN_1251,7
ODS_FIN_0341,6
ODS_FIN_1130,6
LS_FIN_0150,2
