,username,query_date,report_name,doc,start_date,end_date,is_period
30373,roxana,2017-04-20,roxana,ODS_FIN_0750,,9999-12-31,True
30423,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
30470,roxana,2017-04-20,roxana,ODS_INV_7110,,9999-12-31,True
30472,roxana,2017-04-20,roxana,ODS_INV_7130,,9999-12-31,True
30522,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
30558,roxana,2017-04-20,roxana,ODS_INV_7110,,9999-12-31,True
30562,roxana,2017-04-20,roxana,ODS_INV_7110,,9999-12-31,True
30596,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
30605,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
31247,roxana,2017-04-20,roxana,ODS_INV_7150,,9999-12-31,True
31249,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
31384,roxana,2017-04-20,roxana,ODS_INV_7220,,9999-12-31,True
31397,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
31402,roxana,2017-04-20,roxana,ODS_INV_7140,,9999-12-31,True
31640,roxana,2017-04-20,roxana,ODS_FIN_0830,,9999-12-31,True
31655,roxana,2017-04-20,roxana,ODS_FIN_0770,,9999-12-31,True
31664,roxana,2017-04-20,roxana,ODS_FIN_0770,,9999-12-31,True
31681,roxana,2017-04-20,roxana,ODS_INV_7220,,9999-12-31,True
31782,roxana,2017-04-20,roxana,ODS_INV_7110,,9999-12-31,True
31792,roxana,2017-04-20,roxana,ODS_INV_7130,,9999-12-31,True
31806,roxana,2017-04-20,roxana,ODS_INV_7130,,9999-12-31,True
31813,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
31930,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
31938,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
32036,roxana,2017-04-20,roxana,ODS_FIN_0810,,9999-12-31,True
32083,roxana,2017-04-20,roxana,ODS_FIN_0810,,9999-12-31,True
32123,roxana,2017-04-20,roxana,ODS_INV_7110,,9999-12-31,True
32134,roxana,2017-04-20,roxana,ODS_INV_7100,,9999-12-31,True
32164,roxana,2017-04-20,roxana,ODS_FIN_0830,,9999-12-31,True
32165,roxana,2017-04-20,roxana,ODS_FIN_0830,,9999-12-31,True
32166,roxana,2017-04-20,roxana,ODS_FIN_0810,,9999-12-31,True
32197,roxana,2017-04-20,roxana,ODS_FIN_0770,,9999-12-31,True
32237,roxana,2017-04-20,roxana,ODS_FIN_0810,,9999-12-31,True
32270,roxana,2017-04-20,roxana,ODS_FIN_0810,,9999-12-31,True
32282,roxana,2017-04-20,roxana,ODS_INV_7150,,9999-12-31,True
32304,roxana,2017-04-20,roxana,ODS_INV_7130,,9999-12-31,True
32305,roxana,2017-04-20,roxana,ODS_INV_7140,,9999-12-31,True
